Employee_ID,Message,Word_Count,Sentiment_Score,Employee_Role,Department,Stress_Level
7687,Multitasking a lot today.,4,0.0,Data Analyst,IT,Medium
7688,Feeling productive today.,3,0.0,Software Engineer,IT,Low
7689,No work-life balance at all!,5,0.0,Software Engineer,HR,High
7690,Too many meetings today.,4,0.5,Software Engineer,IT,Medium
7691,No work-life balance at all!,5,0.0,Data Analyst,Sales,High
7692,Feeling productive today.,3,0.0,HR Specialist,Sales,Low
7693,Great job on the project!,5,1.0,Software Engineer,Finance,Low
7694,"Overloaded with work, this is too much!",7,0.25,Sales Executive,Marketing,High
7695,Need a short break to refocus.,6,0.0,Manager,Finance,Medium
7696,Work is going smoothly.,4,0.4,Manager,Finance,Low
7697,Feeling a bit overwhelmed.,4,0.0,Data Analyst,HR,Medium
7698,Work is going smoothly.,4,0.4,Manager,Sales,Low
7699,Looking forward to the weekend!,5,0.0,HR Specialist,HR,Low
7700,Excited for the team outing!,5,0.47,Manager,HR,Low
7701,Feeling productive today.,3,0.0,HR Specialist,HR,Low
7702,Too many meetings today.,4,0.5,Data Analyst,HR,Medium
7703,Feeling great about my progress.,5,0.8,HR Specialist,Marketing,Low
7704,"Slightly stressed, but I can handle it.",7,-0.17,Data Analyst,Marketing,Medium
7705,Great job on the project!,5,1.0,HR Specialist,IT,Low
7706,Enjoying my work today!,4,0.62,Software Engineer,IT,Low
7707,This deadline is impossible to meet.,6,-0.67,Sales Executive,Finance,High
7708,Deadlines are approaching fast.,4,0.1,Sales Executive,Finance,Medium
7709,Feeling extremely stressed out.,4,-0.12,Manager,IT,High
7710,Excited for the team outing!,5,0.47,Software Engineer,IT,Low
7711,Too many meetings today.,4,0.5,Manager,HR,Medium
7712,Work is going smoothly.,4,0.4,HR Specialist,Marketing,Low
7713,Work is going smoothly.,4,0.4,Sales Executive,Marketing,Low
7714,"Slightly stressed, but I can handle it.",7,-0.17,Software Engineer,Marketing,Medium
7715,Work is going smoothly.,4,0.4,HR Specialist,Finance,Low
7716,Feeling a bit overwhelmed.,4,0.0,Software Engineer,Marketing,Medium
7717,Loving the collaborative environment.,4,0.6,Sales Executive,HR,Low
7718,"Struggling to keep up, but staying positive.",7,0.23,Data Analyst,HR,Medium
7719,Great job on the project!,5,1.0,HR Specialist,Sales,Low
7720,Work is going smoothly.,4,0.4,Manager,Marketing,Low
7721,Work is going smoothly.,4,0.4,Manager,Marketing,Low
7722,Feeling productive today.,3,0.0,Software Engineer,HR,Low
7723,Multitasking a lot today.,4,0.0,Data Analyst,Marketing,Medium
7724,Feeling a bit overwhelmed.,4,0.0,Software Engineer,Sales,Medium
7725,Loving the collaborative environment.,4,0.6,Sales Executive,Sales,Low
7726,I can't handle this pressure anymore!,6,0.0,Sales Executive,Finance,High
7727,Multitasking a lot today.,4,0.0,Manager,Marketing,Medium
7728,Feeling great about my progress.,5,0.8,Manager,Marketing,Low
7729,Feeling productive today.,3,0.0,Data Analyst,Sales,Low
7730,Feeling great about my progress.,5,0.8,Manager,Sales,Low
7731,Had a good meeting with the team.,7,0.7,Data Analyst,HR,Low
7732,Feeling a bit overwhelmed.,4,0.0,HR Specialist,Marketing,Medium
7733,Looking forward to the weekend!,5,0.0,Software Engineer,Marketing,Low
7734,Excited for the team outing!,5,0.47,Software Engineer,Sales,Low
7735,Looking forward to the weekend!,5,0.0,Software Engineer,HR,Low
7736,Enjoying my work today!,4,0.62,HR Specialist,Finance,Low
7737,Feeling extremely stressed out.,4,-0.12,HR Specialist,Sales,High
7738,"Overloaded with work, this is too much!",7,0.25,HR Specialist,Marketing,High
7739,Feeling a bit overwhelmed.,4,0.0,Sales Executive,Marketing,Medium
7740,Feeling a bit overwhelmed.,4,0.0,Data Analyst,Sales,Medium
7741,Workload is manageable but challenging.,5,0.5,Software Engineer,HR,Medium
7742,Multitasking a lot today.,4,0.0,Software Engineer,HR,Medium
7743,Feeling productive today.,3,0.0,Sales Executive,Sales,Low
7744,Workload is manageable but challenging.,5,0.5,Software Engineer,HR,Medium
7745,Great job on the project!,5,1.0,Manager,HR,Low
7746,Workload is manageable but challenging.,5,0.5,Sales Executive,Marketing,Medium
7747,Feeling a bit overwhelmed.,4,0.0,Software Engineer,HR,Medium
7748,Looking forward to the weekend!,5,0.0,Sales Executive,IT,Low
7749,Feeling a bit overwhelmed.,4,0.0,Sales Executive,IT,Medium
7750,Enjoying my work today!,4,0.62,Manager,HR,Low
7751,Loving the collaborative environment.,4,0.6,Sales Executive,Finance,Low
7752,Multitasking a lot today.,4,0.0,HR Specialist,IT,Medium
7753,I feel like quitting.,4,0.0,Manager,Sales,High
7754,Work is going smoothly.,4,0.4,Manager,IT,Low
7755,Feeling a bit overwhelmed.,4,0.0,Data Analyst,IT,Medium
7756,Too many meetings today.,4,0.5,Data Analyst,Sales,Medium
7757,Had a good meeting with the team.,7,0.7,Sales Executive,IT,Low
7758,Feeling productive today.,3,0.0,HR Specialist,HR,Low
7759,Feeling extremely stressed out.,4,-0.12,Data Analyst,Finance,High
7760,Feeling productive today.,3,0.0,Manager,Marketing,Low
7761,"Struggling to keep up, but staying positive.",7,0.23,Software Engineer,Finance,Medium
7762,Need a short break to refocus.,6,0.0,Manager,HR,Medium
7763,Loving the collaborative environment.,4,0.6,Software Engineer,IT,Low
7764,Workload is manageable but challenging.,5,0.5,HR Specialist,Marketing,Medium
7765,Deadlines are approaching fast.,4,0.1,Sales Executive,IT,Medium
7766,Workload is manageable but challenging.,5,0.5,Data Analyst,HR,Medium
7767,Too many meetings today.,4,0.5,HR Specialist,Finance,Medium
7768,Deadlines are approaching fast.,4,0.1,Data Analyst,Marketing,Medium
7769,Work is going smoothly.,4,0.4,Software Engineer,IT,Low
7770,Deadlines are approaching fast.,4,0.1,Sales Executive,Marketing,Medium
7771,Too many meetings today.,4,0.5,HR Specialist,Finance,Medium
7772,"Struggling to keep up, but staying positive.",7,0.23,HR Specialist,Marketing,Medium
7773,Multitasking a lot today.,4,0.0,Manager,HR,Medium
7774,Feeling productive today.,3,0.0,Sales Executive,HR,Low
7775,Feeling great about my progress.,5,0.8,Manager,Sales,Low
7776,This deadline is impossible to meet.,6,-0.67,Software Engineer,IT,High
7777,"Too much work, not enough time.",6,0.1,Sales Executive,Marketing,High
7778,Feeling great about my progress.,5,0.8,HR Specialist,Sales,Low
7779,"Overloaded with work, this is too much!",7,0.25,Software Engineer,Marketing,High
7780,Work is going smoothly.,4,0.4,HR Specialist,Finance,Low
7781,I can't handle this pressure anymore!,6,0.0,Software Engineer,HR,High
7782,This deadline is impossible to meet.,6,-0.67,Manager,Marketing,High
7783,Excited for the team outing!,5,0.47,Data Analyst,HR,Low
7784,Work is going smoothly.,4,0.4,Data Analyst,Finance,Low
7785,Multitasking a lot today.,4,0.0,Sales Executive,Finance,Medium
7786,I feel like quitting.,4,0.0,Sales Executive,HR,High
7787,Deadlines are approaching fast.,4,0.1,Manager,IT,Medium
7788,Loving the collaborative environment.,4,0.6,Manager,Finance,Low
7789,Burned out and exhausted.,4,-0.4,Sales Executive,HR,High
7790,Looking forward to the weekend!,5,0.0,Sales Executive,Sales,Low
7791,Feeling a bit overwhelmed.,4,0.0,Software Engineer,HR,Medium
7792,Burned out and exhausted.,4,-0.4,Software Engineer,HR,High
7793,Multitasking a lot today.,4,0.0,Data Analyst,Sales,Medium
7794,Work is going smoothly.,4,0.4,Manager,Sales,Low
7795,"Overloaded with work, this is too much!",7,0.25,Sales Executive,Marketing,High
7796,Looking forward to the weekend!,5,0.0,HR Specialist,Finance,Low
7797,Need a short break to refocus.,6,0.0,HR Specialist,IT,Medium
7798,This deadline is impossible to meet.,6,-0.67,Manager,Marketing,High
7799,Need a short break to refocus.,6,0.0,Data Analyst,Marketing,Medium
7800,Loving the collaborative environment.,4,0.6,Data Analyst,Sales,Low
7801,Great job on the project!,5,1.0,Software Engineer,HR,Low
7802,Feeling productive today.,3,0.0,Sales Executive,Sales,Low
7803,Feeling extremely stressed out.,4,-0.12,HR Specialist,Sales,High
7804,Deadlines are approaching fast.,4,0.1,Manager,Sales,Medium
7805,Feeling great about my progress.,5,0.8,Sales Executive,HR,Low
7806,Excited for the team outing!,5,0.47,Manager,IT,Low
7807,Looking forward to the weekend!,5,0.0,Manager,Finance,Low
7808,Enjoying my work today!,4,0.62,Data Analyst,Finance,Low
7809,Had a good meeting with the team.,7,0.7,Sales Executive,Finance,Low
7810,Work is going smoothly.,4,0.4,Manager,Marketing,Low
7811,Multitasking a lot today.,4,0.0,Data Analyst,Sales,Medium
7812,Enjoying my work today!,4,0.62,Sales Executive,Finance,Low
7813,Work is going smoothly.,4,0.4,Sales Executive,IT,Low
7814,Need a short break to refocus.,6,0.0,Software Engineer,IT,Medium
7815,Looking forward to the weekend!,5,0.0,HR Specialist,Sales,Low
7816,Loving the collaborative environment.,4,0.6,Manager,Marketing,Low
7817,Excited for the team outing!,5,0.47,Data Analyst,HR,Low
7818,Looking forward to the weekend!,5,0.0,Sales Executive,Sales,Low
7819,I can't handle this pressure anymore!,6,0.0,Data Analyst,Finance,High
7820,Deadlines are approaching fast.,4,0.1,Data Analyst,IT,Medium
7821,Feeling great about my progress.,5,0.8,HR Specialist,Sales,Low
7822,"Struggling to keep up, but staying positive.",7,0.23,Data Analyst,Sales,Medium
7823,No work-life balance at all!,5,0.0,Data Analyst,Finance,High
7824,Enjoying my work today!,4,0.62,Data Analyst,HR,Low
7825,Feeling great about my progress.,5,0.8,Sales Executive,Marketing,Low
7826,Workload is manageable but challenging.,5,0.5,Sales Executive,HR,Medium
7827,Great job on the project!,5,1.0,HR Specialist,Finance,Low
7828,Deadlines are approaching fast.,4,0.1,Data Analyst,Finance,Medium
7829,"Struggling to keep up, but staying positive.",7,0.23,Sales Executive,Sales,Medium
7830,"Too much work, not enough time.",6,0.1,HR Specialist,Marketing,High
7831,Feeling extremely stressed out.,4,-0.12,Software Engineer,Marketing,High
7832,Great job on the project!,5,1.0,Manager,HR,Low
7833,Looking forward to the weekend!,5,0.0,Data Analyst,Sales,Low
7834,Looking forward to the weekend!,5,0.0,HR Specialist,Marketing,Low
7835,Loving the collaborative environment.,4,0.6,Manager,IT,Low
7836,"Struggling to keep up, but staying positive.",7,0.23,Data Analyst,Marketing,Medium
7837,Multitasking a lot today.,4,0.0,Software Engineer,Sales,Medium
7838,Looking forward to the weekend!,5,0.0,Data Analyst,IT,Low
7839,No work-life balance at all!,5,0.0,Software Engineer,Marketing,High
7840,Feeling a bit overwhelmed.,4,0.0,Sales Executive,Sales,Medium
7841,Workload is manageable but challenging.,5,0.5,Sales Executive,IT,Medium
7842,This deadline is impossible to meet.,6,-0.67,Software Engineer,Marketing,High
7843,Great job on the project!,5,1.0,Software Engineer,Marketing,Low
7844,Workload is manageable but challenging.,5,0.5,Sales Executive,IT,Medium
7845,Great job on the project!,5,1.0,Software Engineer,Finance,Low
7846,I feel like quitting.,4,0.0,Software Engineer,Marketing,High
7847,Looking forward to the weekend!,5,0.0,Manager,HR,Low
7848,Had a good meeting with the team.,7,0.7,Manager,Finance,Low
7849,Feeling a bit overwhelmed.,4,0.0,Software Engineer,Finance,Medium
7850,Excited for the team outing!,5,0.47,Manager,Sales,Low
7851,"Struggling to keep up, but staying positive.",7,0.23,HR Specialist,HR,Medium
7852,Work is going smoothly.,4,0.4,HR Specialist,IT,Low
7853,Excited for the team outing!,5,0.47,Manager,HR,Low
7854,I feel like quitting.,4,0.0,Sales Executive,Sales,High
7855,"Overloaded with work, this is too much!",7,0.25,Data Analyst,IT,High
7856,"Struggling to keep up, but staying positive.",7,0.23,Sales Executive,Marketing,Medium
7857,Looking forward to the weekend!,5,0.0,Software Engineer,HR,Low
7858,Excited for the team outing!,5,0.47,Manager,IT,Low
7859,"Struggling to keep up, but staying positive.",7,0.23,HR Specialist,Finance,Medium
7860,Looking forward to the weekend!,5,0.0,Software Engineer,HR,Low
7861,Feeling great about my progress.,5,0.8,HR Specialist,Sales,Low
7862,Enjoying my work today!,4,0.62,Software Engineer,Marketing,Low
7863,Great job on the project!,5,1.0,Sales Executive,Sales,Low
7864,Feeling extremely stressed out.,4,-0.12,HR Specialist,Marketing,High
7865,"Slightly stressed, but I can handle it.",7,-0.17,Manager,Marketing,Medium
7866,Enjoying my work today!,4,0.62,Software Engineer,Sales,Low
7867,Multitasking a lot today.,4,0.0,HR Specialist,Sales,Medium
7868,Feeling great about my progress.,5,0.8,Manager,Finance,Low
7869,"Struggling to keep up, but staying positive.",7,0.23,Data Analyst,Sales,Medium
7870,Need a short break to refocus.,6,0.0,Manager,IT,Medium
7871,Too many meetings today.,4,0.5,Data Analyst,Finance,Medium
7872,Need a short break to refocus.,6,0.0,HR Specialist,IT,Medium
7873,Feeling productive today.,3,0.0,Software Engineer,Sales,Low
7874,Had a good meeting with the team.,7,0.7,Software Engineer,Finance,Low
7875,Work is going smoothly.,4,0.4,Data Analyst,Finance,Low
7876,Multitasking a lot today.,4,0.0,HR Specialist,Sales,Medium
7877,Workload is manageable but challenging.,5,0.5,Manager,HR,Medium
7878,Looking forward to the weekend!,5,0.0,Sales Executive,Marketing,Low
7879,Loving the collaborative environment.,4,0.6,HR Specialist,Finance,Low
7880,Feeling a bit overwhelmed.,4,0.0,Software Engineer,HR,Medium
7881,"Struggling to keep up, but staying positive.",7,0.23,Software Engineer,Finance,Medium
7882,Need a short break to refocus.,6,0.0,HR Specialist,HR,Medium
7883,Great job on the project!,5,1.0,Data Analyst,Sales,Low
7884,Excited for the team outing!,5,0.47,Data Analyst,Finance,Low
7885,Too many meetings today.,4,0.5,Sales Executive,Marketing,Medium
7886,I can't handle this pressure anymore!,6,0.0,Software Engineer,IT,High
7887,Excited for the team outing!,5,0.47,Manager,HR,Low
7888,Workload is manageable but challenging.,5,0.5,HR Specialist,HR,Medium
7889,Work is going smoothly.,4,0.4,Sales Executive,Finance,Low
7890,Deadlines are approaching fast.,4,0.1,Manager,Sales,Medium
7891,Feeling productive today.,3,0.0,Data Analyst,Marketing,Low
7892,I can't handle this pressure anymore!,6,0.0,HR Specialist,Marketing,High
7893,"Slightly stressed, but I can handle it.",7,-0.17,Manager,Sales,Medium
7894,I can't handle this pressure anymore!,6,0.0,Manager,Sales,High
7895,No work-life balance at all!,5,0.0,Manager,Finance,High
7896,Had a good meeting with the team.,7,0.7,HR Specialist,Sales,Low
7897,"Overloaded with work, this is too much!",7,0.25,Sales Executive,Finance,High
7898,Loving the collaborative environment.,4,0.6,Software Engineer,HR,Low
7899,"Struggling to keep up, but staying positive.",7,0.23,Sales Executive,Finance,Medium
7900,Multitasking a lot today.,4,0.0,Data Analyst,Marketing,Medium
7901,Burned out and exhausted.,4,-0.4,Data Analyst,Sales,High
7902,Burned out and exhausted.,4,-0.4,Software Engineer,Marketing,High
7903,"Slightly stressed, but I can handle it.",7,-0.17,Software Engineer,HR,Medium
7904,Multitasking a lot today.,4,0.0,Software Engineer,HR,Medium
7905,Loving the collaborative environment.,4,0.6,HR Specialist,HR,Low
7906,"Slightly stressed, but I can handle it.",7,-0.17,HR Specialist,Marketing,Medium
7907,"Struggling to keep up, but staying positive.",7,0.23,Data Analyst,Marketing,Medium
7908,Too many meetings today.,4,0.5,HR Specialist,HR,Medium
7909,This deadline is impossible to meet.,6,-0.67,Manager,HR,High
7910,Excited for the team outing!,5,0.47,HR Specialist,Sales,Low
7911,Feeling great about my progress.,5,0.8,Software Engineer,Marketing,Low
7912,"Overloaded with work, this is too much!",7,0.25,Data Analyst,Sales,High
7913,Great job on the project!,5,1.0,Sales Executive,Sales,Low
7914,This deadline is impossible to meet.,6,-0.67,Sales Executive,Finance,High
7915,Great job on the project!,5,1.0,Sales Executive,Marketing,Low
7916,Too many meetings today.,4,0.5,Manager,IT,Medium
7917,Feeling productive today.,3,0.0,Sales Executive,HR,Low
7918,Loving the collaborative environment.,4,0.6,Data Analyst,Finance,Low
7919,Deadlines are approaching fast.,4,0.1,HR Specialist,HR,Medium
7920,Work is going smoothly.,4,0.4,Manager,Finance,Low
7921,I feel like quitting.,4,0.0,Software Engineer,Finance,High
7922,Feeling extremely stressed out.,4,-0.12,Software Engineer,Marketing,High
7923,Deadlines are approaching fast.,4,0.1,Sales Executive,HR,Medium
7924,Multitasking a lot today.,4,0.0,Data Analyst,IT,Medium
7925,Loving the collaborative environment.,4,0.6,Sales Executive,HR,Low
7926,Great job on the project!,5,1.0,Manager,Finance,Low
7927,This deadline is impossible to meet.,6,-0.67,Software Engineer,Finance,High
7928,Workload is manageable but challenging.,5,0.5,Manager,IT,Medium
7929,Great job on the project!,5,1.0,Software Engineer,IT,Low
7930,I feel like quitting.,4,0.0,Sales Executive,IT,High
7931,Loving the collaborative environment.,4,0.6,Data Analyst,IT,Low
7932,No work-life balance at all!,5,0.0,HR Specialist,Finance,High
7933,Workload is manageable but challenging.,5,0.5,Sales Executive,IT,Medium
7934,"Struggling to keep up, but staying positive.",7,0.23,Data Analyst,IT,Medium
7935,Enjoying my work today!,4,0.62,Sales Executive,Marketing,Low
7936,"Slightly stressed, but I can handle it.",7,-0.17,HR Specialist,IT,Medium
7937,Great job on the project!,5,1.0,Sales Executive,HR,Low
7938,Deadlines are approaching fast.,4,0.1,Data Analyst,Finance,Medium
7939,Great job on the project!,5,1.0,Sales Executive,Sales,Low
