EmployeeID,Age,Gender,Department,City,ExperienceYears,AnnualSalary,PerformanceScore,WeeklyHours,ProjectsCompleted,SatisfactionScore,CommuteKm,BMI,MonthlySalesK,DiscountPercent,JoinDate
1752,37,Male,Sales,Jaipur,17,966042,73,45.6,5,7.7,7.5,24.7,217.78,5,2021-10-30
1753,30,Male,IT,Pune,9,1945514,75,39.4,5,5.1,7.9,22.3,412.22,30,2023-10-23
1754,38,Female,Marketing,Mumbai,15,1193471,77,43.8,2,6.0,22.1,23.1,77.91,10,2024-10-17
1755,29,Female,Sales,Hyderabad,7,1988274,74,42.1,6,7.2,5.5,22.2,81.93,5,2025-01-24
1756,33,Male,Marketing,Jaipur,11,2549217,67,38.2,10,6.0,25.0,26.9,187.38,0,2024-08-09
1757,31,Female,Sales,Pune,8,1517134,79,41.2,4,7.3,1.7,20.8,75.59,15,2024-05-24
1758,43,Male,IT,Bengaluru,21,703141,68,35.1,3,3.8,4.5,30.0,282.86,20,2021-09-29
1759,32,Female,Finance,Chennai,9,929483,80,39.9,6,6.6,1.0,19.0,262.72,10,2025-06-04
1760,47,Female,Sales,Bengaluru,25,1472327,78,44.7,2,7.9,4.9,28.8,357.98,0,2024-11-22
1761,21,Female,IT,Jaipur,0,1477335,75,43.7,3,6.5,7.9,20.1,164.4,20,2021-05-17
1762,41,Male,Sales,Delhi,18,759737,77,37.2,6,5.0,18.5,24.6,315.15,25,2024-11-07
1763,29,Male,IT,Pune,6,753812,92,44.9,3,9.4,11.1,23.6,240.27,15,2023-02-28
1764,45,Female,IT,Mumbai,24,557628,94,40.9,3,7.4,20.9,25.5,225.04,25,2023-07-23
1765,18,Female,Operations,Jaipur,0,1087568,61,37.6,4,8.2,3.7,20.2,133.06,30,2021-09-19
1766,22,Male,IT,Jaipur,1,359538,64,40.9,1,3.9,13.7,24.9,139.89,5,2020-09-28
1767,43,Male,Operations,Bengaluru,22,564110,56,36.2,6,8.0,1.0,22.9,114.97,0,2020-11-30
1768,27,Female,Operations,Chennai,4,1249747,72,44.7,5,7.9,12.6,28.4,198.23,10,2020-12-13
1769,37,Female,HR,Kolkata,15,468244,52,33.1,5,6.7,3.1,33.3,494.34,5,2024-02-06
1770,35,Female,Operations,Delhi,16,749852,59,53.1,7,7.9,11.9,25.6,251.74,20,2023-09-26
1771,37,Female,Sales,Chennai,16,514506,49,46.7,3,8.5,1.0,26.3,289.98,30,2024-08-26
1772,36,Other,IT,Hyderabad,14,912685,72,49.7,3,8.2,13.3,29.7,458.89,20,2020-11-01
1773,22,Male,IT,Delhi,0,786702,83,49.2,5,8.4,16.8,28.2,113.7,20,2023-08-10
1774,29,Male,Sales,Chennai,6,1686527,62,46.1,1,6.0,7.1,28.1,175.2,5,2020-01-29
1775,37,Male,Sales,Pune,18,543947,63,45.1,3,7.3,35.2,21.4,154.57,15,2023-08-23
1776,25,Female,Marketing,Chennai,5,543696,87,42.5,4,9.0,28.7,26.0,96.26,15,2023-06-27
1777,30,Male,Sales,Chennai,10,531061,84,50.7,7,7.9,12.6,15.9,74.52,0,2023-10-28
1778,38,Male,Sales,Kolkata,18,268277,72,41.8,6,7.6,18.4,23.4,308.93,0,2022-06-23
1779,21,Female,IT,Chennai,1,530556,69,36.7,4,5.0,46.0,26.7,118.19,15,2023-07-03
1780,33,Male,IT,Jaipur,14,485419,88,40.1,5,8.9,5.3,28.7,216.23,5,2025-03-12
1781,50,Male,Finance,Pune,30,1007340,57,40.5,7,5.4,6.0,24.3,207.06,10,2022-03-08
1782,51,Male,Sales,Pune,28,2206911,55,37.7,4,5.8,1.8,22.5,110.63,15,2022-02-18
1783,43,Male,Operations,Jaipur,20,1018943,76,43.3,3,10.0,3.8,26.2,261.9,25,2021-01-22
1784,39,Female,IT,Jaipur,19,898791,83,48.0,2,3.5,1.3,24.6,111.06,30,2022-06-30
1785,35,Male,IT,Jaipur,14,685246,75,52.5,4,5.9,22.6,19.7,117.33,25,2022-07-27
1786,18,Female,Operations,Hyderabad,0,665075,82,46.1,2,5.4,4.1,26.6,162.6,0,2021-07-15
1787,37,Male,IT,Jaipur,15,581944,85,43.6,6,7.5,3.0,26.8,175.35,5,2020-09-08
1788,27,Female,Finance,Bengaluru,4,1113641,91,43.8,4,3.6,5.2,23.8,118.68,0,2022-01-14
1789,38,Male,IT,Kolkata,15,771050,62,38.8,6,7.6,13.9,25.4,221.59,25,2022-03-31
1790,18,Male,IT,Chennai,0,474114,75,45.2,2,5.5,1.6,27.7,150.08,10,2024-10-06
1791,26,Male,Marketing,Delhi,5,582341,64,46.3,5,5.0,8.3,23.5,112.74,5,2020-01-11
1792,21,Male,Marketing,Delhi,2,1196987,81,36.9,3,7.3,1.0,21.4,214.88,15,2024-10-29
1793,38,Female,Sales,Mumbai,15,292455,73,41.9,5,7.6,24.4,25.7,110.86,10,2021-12-03
1794,26,Male,IT,Kolkata,4,491064,73,43.6,5,5.7,8.9,29.7,80.67,25,2025-03-10
1795,38,Female,Operations,Kolkata,17,1065940,78,45.7,4,8.4,13.1,21.2,286.65,25,2022-03-03
1796,43,Female,IT,Mumbai,24,838209,66,43.7,1,5.3,6.6,21.1,465.49,15,2024-06-29
1797,47,Female,Sales,Chennai,26,980599,59,45.0,3,6.7,51.8,19.1,285.87,0,2023-05-27
1798,33,Female,Marketing,Delhi,14,1713171,59,43.7,3,8.8,19.4,29.5,208.53,25,2021-07-15
1799,43,Male,Sales,Hyderabad,23,499733,65,39.2,5,7.5,11.0,31.4,324.62,20,2020-11-14
1800,29,Male,Sales,Mumbai,9,455194,90,42.8,4,8.5,21.9,19.2,81.04,5,2020-05-05
1801,37,Female,Sales,Pune,16,1981020,81,37.2,5,9.4,8.7,17.4,413.47,20,2023-05-30
1802,33,Male,Marketing,Bengaluru,12,433559,72,51.3,7,8.0,14.6,29.8,251.45,25,2023-08-10
1803,34,Male,Marketing,Jaipur,13,1515234,85,45.3,6,8.1,33.3,23.0,87.4,15,2020-08-04
1804,26,Female,Sales,Delhi,7,2342121,87,39.5,4,5.0,1.2,32.2,102.53,0,2022-06-13
1805,39,Female,Operations,Chennai,20,1422385,86,31.5,4,8.4,21.4,21.1,196.02,0,2021-03-28
1806,29,Other,Sales,Chennai,10,1244445,76,36.8,3,8.1,2.4,26.2,208.15,25,2021-01-17
1807,35,Female,Operations,Chennai,15,2473012,74,40.7,4,7.0,3.7,27.3,35.05,25,2024-05-12
1808,19,Male,Sales,Pune,0,1618465,68,38.2,3,6.3,1.0,28.5,574.18,15,2025-03-02
1809,21,Female,Sales,Bengaluru,0,765027,70,37.3,4,4.0,12.4,23.8,143.42,10,2021-08-03
1810,24,Female,Finance,Hyderabad,1,683520,82,49.1,4,7.2,4.1,27.0,105.1,30,2023-10-04
1811,19,Female,Operations,Chennai,0,691942,85,40.5,6,8.1,16.9,34.8,294.21,0,2024-06-01
1812,29,Male,IT,Chennai,9,1662188,44,46.4,3,9.1,7.1,21.8,118.8,30,2022-03-20
1813,32,Female,Sales,Delhi,10,586483,62,44.6,4,8.8,21.9,21.7,63.07,5,2022-09-19
1814,31,Female,Marketing,Hyderabad,8,470004,76,42.7,6,9.6,5.4,25.2,220.33,25,2021-01-24
1815,29,Female,Sales,Hyderabad,8,941568,71,32.3,3,6.0,19.9,19.2,166.12,5,2023-09-12
1816,39,Female,HR,Pune,19,905844,74,55.1,6,8.4,4.4,24.0,167.82,25,2024-08-05
1817,53,Male,Sales,Delhi,32,655182,75,48.0,2,6.4,7.8,22.7,88.8,30,2024-10-07
1818,41,Female,Marketing,Delhi,19,373873,89,35.0,5,4.7,14.9,22.9,145.75,25,2021-07-07
1819,27,Male,Marketing,Kolkata,5,506737,76,40.0,5,3.0,24.5,21.2,120.94,20,2022-03-01
1820,33,Female,Operations,Delhi,14,1353850,58,41.5,6,7.1,17.1,33.9,242.34,0,2022-12-01
1821,43,Male,HR,Hyderabad,22,2251079,71,40.6,8,6.3,10.4,23.9,82.35,20,2020-05-19
1822,36,Female,Finance,Bengaluru,14,1168157,61,37.4,2,8.9,1.0,32.2,131.68,30,2022-01-21
1823,33,Male,Sales,Delhi,11,287017,75,44.4,9,6.1,4.1,19.0,64.73,5,2021-05-15
1824,40,Male,Finance,Mumbai,20,501616,84,43.9,6,6.0,10.3,21.5,123.57,5,2024-08-08
1825,33,Male,Finance,Bengaluru,12,1146707,51,43.3,2,6.1,4.4,30.4,172.19,25,2020-04-29
1826,42,Male,Sales,Delhi,22,1415650,65,50.0,2,8.2,15.6,20.7,68.81,25,2020-08-21
1827,35,Female,HR,Pune,12,1096394,81,37.2,6,6.2,16.0,23.9,87.95,15,2020-11-24
1828,25,Male,Operations,Mumbai,2,761483,86,46.6,6,7.9,26.5,22.9,149.07,25,2024-03-31
1829,40,Male,Sales,Jaipur,17,831547,80,44.3,1,7.3,2.5,26.1,130.06,5,2022-06-04
1830,19,Female,Sales,Hyderabad,0,1487854,81,48.6,6,10.0,1.0,25.9,207.77,20,2021-07-29
1831,33,Male,Sales,Chennai,12,661813,71,45.9,5,6.5,18.3,24.6,151.16,20,2022-10-04
1832,33,Female,Operations,Kolkata,11,661827,75,41.4,6,9.8,7.0,28.9,133.64,15,2021-05-11
1833,36,Male,IT,Bengaluru,14,1262586,72,45.2,6,7.5,1.0,28.2,401.37,10,2020-03-01
1834,34,Female,Sales,Hyderabad,13,507225,77,45.5,3,9.7,10.0,21.6,390.3,5,2023-07-15
1835,30,Male,Operations,Pune,9,990315,70,40.5,6,7.7,68.9,25.3,283.53,10,2023-12-01
1836,21,Male,Finance,Mumbai,1,668010,84,38.1,4,5.1,18.7,25.0,139.24,0,2025-03-23
1837,46,Male,IT,Delhi,26,1495988,63,38.8,2,7.9,1.8,28.3,222.42,5,2022-12-25
1838,31,Male,IT,Jaipur,11,471434,87,44.5,6,7.5,14.5,30.8,442.19,5,2023-12-04
1839,34,Female,Sales,Kolkata,15,988672,73,44.3,7,6.8,7.3,26.6,168.23,25,2024-04-03
1840,23,Female,IT,Kolkata,1,1172176,84,39.3,3,10.0,21.3,23.2,135.24,30,2020-05-01
1841,42,Male,Sales,Bengaluru,20,807219,85,41.7,8,5.5,26.2,23.8,83.92,10,2021-07-19
1842,32,Female,IT,Hyderabad,9,567359,84,44.9,8,6.6,4.8,36.8,178.66,30,2020-06-14
1843,26,Female,Sales,Hyderabad,5,1003836,65,37.7,6,6.7,11.3,29.1,507.82,10,2020-12-30
1844,18,Male,Sales,Bengaluru,0,1098489,64,38.8,7,7.2,1.5,19.3,123.96,10,2022-01-24
1845,44,Male,Sales,Delhi,25,1553557,73,51.3,2,6.7,1.0,10.6,150.57,15,2021-09-06
1846,37,Female,Finance,Kolkata,17,3384440,70,46.0,4,8.6,16.3,24.8,99.04,15,2024-07-14
1847,40,Female,IT,Mumbai,18,1987616,64,44.1,4,8.3,6.6,25.3,244.92,0,2021-12-17
1848,29,Male,Marketing,Bengaluru,7,1055975,72,43.3,5,9.4,12.2,16.6,92.66,20,2022-03-11
1849,37,Male,Finance,Pune,18,1530658,69,46.1,2,7.0,25.0,20.1,185.49,10,2024-09-12
1850,32,Male,IT,Jaipur,9,940964,82,45.8,7,6.1,8.8,27.5,286.68,20,2023-12-22
1851,37,Female,IT,Bengaluru,16,1341668,69,50.5,2,7.2,8.3,28.1,188.12,20,2023-08-06
1852,18,Male,HR,Hyderabad,0,790744,70,41.6,4,6.7,1.0,22.8,34.32,20,2020-04-24
1853,40,Female,IT,Chennai,20,848974,73,42.8,2,7.3,7.6,27.8,136.82,30,2020-12-17
1854,35,Male,Sales,Delhi,14,748304,77,35.1,7,7.6,5.1,16.8,97.89,30,2023-05-27
1855,28,Male,Sales,Hyderabad,7,787223,68,38.4,3,8.6,27.0,25.5,227.29,5,2022-09-22
1856,37,Female,IT,Chennai,16,439782,69,44.7,5,6.6,10.8,28.8,175.55,15,2024-07-07
1857,30,Female,Operations,Delhi,8,767929,80,37.3,3,6.1,24.8,26.3,433.92,0,2020-10-18
1858,38,Male,Marketing,Pune,19,430579,77,45.6,5,7.6,10.0,26.1,28.25,5,2024-09-10
1859,30,Female,IT,Jaipur,8,624374,66,39.3,6,8.1,2.2,27.6,92.64,5,2020-02-15
1860,28,Male,Operations,Jaipur,7,643773,79,38.8,4,5.8,21.3,28.9,255.0,0,2021-08-10
1861,48,Female,Finance,Kolkata,25,1041321,89,45.6,5,6.8,12.6,26.1,71.46,30,2022-05-30
1862,37,Female,IT,Mumbai,14,1010380,77,43.9,9,8.8,31.9,26.6,79.69,15,2022-10-18
1863,45,Male,Sales,Jaipur,25,599640,68,38.6,6,7.0,1.4,34.8,42.91,10,2021-02-17
1864,24,Male,Sales,Kolkata,1,790509,87,37.4,3,5.2,2.6,20.0,71.38,0,2021-02-25
1865,24,Female,Marketing,Chennai,1,871674,87,37.5,8,4.5,6.6,27.5,127.31,0,2021-10-17
1866,30,Female,Marketing,Kolkata,9,1541959,71,48.4,8,9.4,3.5,23.8,43.48,30,2024-12-30
1867,27,Male,IT,Chennai,5,628353,71,47.1,1,6.8,5.4,17.6,188.08,30,2020-08-16
1868,38,Other,Marketing,Mumbai,19,609990,85,33.2,2,5.2,11.8,28.8,170.13,30,2022-03-17
1869,29,Female,HR,Delhi,8,779630,68,42.5,7,9.1,9.0,19.0,148.91,10,2022-10-08
1870,43,Female,IT,Chennai,24,1131160,63,42.2,3,7.0,16.8,19.0,136.83,25,2025-05-05
1871,31,Female,Operations,Pune,9,478025,77,43.3,3,7.8,3.8,20.4,96.41,5,2023-09-21
1872,29,Female,IT,Mumbai,10,821451,90,39.0,6,6.8,8.4,26.9,250.65,20,2021-11-24
1873,50,Female,HR,Mumbai,27,575981,62,37.3,7,6.7,6.6,23.0,173.76,10,2020-03-29
1874,25,Male,HR,Pune,3,560944,70,36.4,8,7.9,10.6,22.9,134.74,5,2021-06-18
1875,48,Male,Sales,Kolkata,29,793801,62,44.4,5,8.5,17.1,21.3,377.99,20,2021-09-14
1876,22,Other,IT,Bengaluru,3,649630,72,46.5,6,9.2,5.9,26.5,90.6,20,2024-02-07
1877,38,Male,Sales,Jaipur,16,889466,78,40.7,7,5.5,8.4,21.3,129.85,25,2023-08-27
1878,42,Male,Sales,Kolkata,21,830361,76,42.7,3,5.6,11.6,24.7,59.3,20,2021-09-25
1879,33,Female,Operations,Pune,12,878165,74,43.7,8,6.3,14.8,29.0,77.61,15,2021-02-27
1880,32,Female,IT,Mumbai,10,2088186,66,46.5,6,5.9,6.4,29.7,190.45,5,2022-10-26
1881,33,Female,Sales,Kolkata,14,668718,63,37.6,5,5.2,12.6,25.1,103.73,10,2020-01-21
1882,40,Female,IT,Hyderabad,20,645445,100,43.2,4,6.2,1.4,19.0,51.78,25,2021-12-03
1883,41,Female,HR,Chennai,20,1204956,85,50.7,6,5.1,7.3,24.5,228.08,10,2024-10-05
1884,37,Female,IT,Delhi,18,907555,68,44.1,2,9.8,1.0,19.8,58.28,15,2022-10-14
1885,24,Male,HR,Chennai,2,668584,81,33.1,6,7.0,10.1,22.6,117.71,20,2023-09-26
1886,39,Female,IT,Hyderabad,17,1508905,55,38.3,4,8.0,21.5,21.1,379.65,15,2021-12-03
1887,31,Female,IT,Mumbai,8,1752386,73,39.8,2,7.6,14.3,26.6,168.38,30,2020-02-01
1888,42,Female,Sales,Pune,21,1717066,68,40.0,5,6.5,1.0,20.0,179.42,30,2025-01-23
1889,34,Female,IT,Mumbai,12,999497,88,46.6,7,6.0,2.1,25.7,42.5,20,2021-04-03
1890,40,Male,Finance,Mumbai,20,637025,74,35.2,3,8.0,22.5,17.3,179.44,0,2021-10-12
1891,32,Male,IT,Hyderabad,10,661132,93,41.9,4,4.6,3.3,23.1,295.16,20,2025-06-05
1892,23,Male,Operations,Mumbai,0,821876,74,46.4,7,7.5,13.9,16.1,171.69,10,2020-01-29
1893,41,Male,Sales,Jaipur,21,1636055,60,42.1,4,8.1,7.0,23.3,212.02,10,2024-01-31
1894,27,Male,IT,Pune,7,532513,75,38.2,4,5.4,8.9,22.4,94.75,0,2021-12-18
1895,27,Female,IT,Delhi,8,1045708,97,40.8,5,6.2,10.3,30.8,66.5,0,2024-08-18
1896,37,Female,IT,Pune,18,1188927,86,41.5,3,5.5,7.6,25.8,337.34,30,2024-01-30
1897,18,Female,Operations,Hyderabad,0,977863,71,45.4,5,5.9,1.0,19.4,89.84,5,2020-11-25
1898,29,Female,IT,Jaipur,7,1163604,62,41.1,3,7.8,32.5,24.6,171.82,0,2021-03-31
1899,35,Female,Operations,Pune,12,788304,94,36.9,8,8.5,24.8,29.2,219.22,5,2024-04-12
1900,38,Other,Finance,Jaipur,16,435752,76,39.7,6,7.9,1.0,30.0,130.89,15,2022-12-21
1901,22,Female,Marketing,Delhi,0,1418758,76,38.7,6,5.9,5.4,25.0,200.39,5,2022-07-15
1902,29,Female,IT,Hyderabad,9,914939,79,36.7,1,8.0,22.3,27.7,479.17,10,2025-04-26
1903,47,Male,Marketing,Bengaluru,24,754242,88,43.5,2,6.8,1.0,19.8,100.55,30,2024-11-07
1904,38,Female,Finance,Bengaluru,19,617143,64,51.9,4,7.8,8.5,28.6,135.97,25,2021-09-04
1905,32,Male,Sales,Bengaluru,12,532551,53,43.1,2,8.7,7.2,29.7,117.69,30,2021-11-21
1906,30,Female,HR,Pune,8,632512,55,43.5,3,7.6,1.1,22.9,64.4,25,2022-03-09
1907,34,Male,Operations,Jaipur,15,649959,59,45.7,4,9.1,1.0,24.4,200.42,10,2022-08-19
1908,24,Male,HR,Bengaluru,2,343021,70,49.8,3,9.2,39.6,28.3,348.92,10,2021-05-07
1909,30,Male,Operations,Chennai,7,933145,68,40.8,5,3.7,3.3,22.8,277.66,5,2020-02-27
1910,38,Male,Sales,Chennai,19,1156476,96,37.0,1,6.6,21.1,25.9,152.03,25,2020-10-12
1911,36,Male,Sales,Kolkata,15,586651,78,45.6,4,5.3,8.9,28.5,344.69,5,2020-02-11
1912,19,Female,HR,Hyderabad,0,1109240,65,32.8,7,7.1,9.7,25.2,131.82,5,2024-03-04
1913,19,Male,IT,Bengaluru,0,1070158,88,40.5,3,7.5,4.0,18.7,227.28,30,2023-08-28
1914,28,Male,Sales,Mumbai,5,800464,55,39.2,5,7.7,21.8,27.0,113.23,0,2022-12-28
1915,27,Female,Sales,Chennai,7,1111990,66,50.5,6,8.3,48.5,26.4,136.82,25,2024-06-06
1916,47,Female,Marketing,Mumbai,24,694115,82,35.6,5,9.2,5.7,29.1,119.14,20,2023-01-19
1917,27,Male,Operations,Mumbai,5,410251,100,40.5,5,7.4,2.6,29.2,108.61,30,2020-01-29
1918,19,Female,IT,Chennai,0,1378867,79,45.7,5,6.4,9.3,25.2,105.48,5,2024-05-08
1919,42,Female,Finance,Chennai,21,2274936,86,41.7,8,7.0,1.0,22.0,271.04,25,2025-01-18
1920,25,Female,Sales,Chennai,3,1700553,72,48.2,7,7.6,6.7,20.7,125.44,10,2024-04-03
1921,45,Female,Marketing,Mumbai,23,688413,80,42.8,7,7.0,16.3,20.7,95.12,15,2024-07-25
1922,45,Female,Sales,Hyderabad,26,1493119,96,52.6,6,6.9,10.8,29.9,39.9,30,2021-12-30
1923,32,Female,Operations,Hyderabad,10,822026,73,43.8,3,5.9,20.1,20.6,124.96,30,2021-07-11
1924,41,Male,IT,Pune,21,623622,70,43.3,4,8.6,7.9,27.9,99.52,25,2021-04-19
1925,21,Female,Sales,Pune,1,711821,68,49.7,5,5.7,9.1,16.3,247.88,30,2021-07-23
1926,26,Male,HR,Kolkata,3,726285,69,40.9,1,6.1,8.7,23.8,65.68,10,2024-09-16
1927,41,Male,IT,Bengaluru,22,630579,61,34.5,3,8.4,14.1,23.9,127.48,20,2025-03-30
1928,44,Male,HR,Mumbai,21,1603965,79,39.2,5,7.1,3.7,28.4,382.32,20,2021-04-16
1929,33,Female,Operations,Chennai,11,762259,67,42.3,6,6.5,19.7,26.6,30.29,0,2020-06-21
1930,32,Male,Operations,Chennai,12,1321204,93,41.2,7,9.5,36.6,26.1,143.33,10,2022-01-16
1931,36,Female,IT,Bengaluru,15,1192765,66,40.3,4,7.9,9.4,32.7,353.15,0,2022-11-28
1932,34,Female,IT,Chennai,11,909650,73,35.6,6,6.5,15.2,24.9,450.58,0,2022-03-03
1933,29,Male,HR,Mumbai,7,1475871,85,44.9,6,6.6,29.3,20.2,313.75,30,2022-09-04
1934,29,Male,IT,Mumbai,6,1028957,63,44.9,7,5.5,3.6,28.8,186.01,25,2022-12-21
1935,29,Female,IT,Chennai,8,1072619,90,44.3,4,7.7,2.7,32.9,157.42,15,2025-06-11
1936,23,Female,HR,Hyderabad,0,1300190,75,41.7,8,9.5,3.8,24.7,238.63,0,2020-11-01
1937,34,Male,Sales,Pune,11,877337,94,27.4,7,8.3,8.4,30.0,103.99,5,2024-02-29
1938,30,Female,IT,Delhi,10,1707691,100,45.9,3,6.0,6.3,17.7,245.26,10,2022-07-01
1939,32,Female,Operations,Bengaluru,12,1089239,65,47.5,4,6.5,15.0,21.0,67.16,30,2022-10-11
1940,23,Male,IT,Mumbai,1,1108667,78,30.7,5,7.8,18.9,27.8,301.26,15,2024-09-30
1941,25,Male,IT,Mumbai,5,1098244,75,52.3,4,8.3,16.2,27.0,110.66,30,2024-04-07
1942,24,Female,Sales,Pune,4,937663,100,40.7,3,5.7,32.4,26.7,111.63,20,2021-09-24
1943,39,Male,Sales,Hyderabad,19,1288204,74,37.8,6,6.3,1.0,20.6,187.55,25,2024-06-17
1944,32,Male,HR,Hyderabad,10,1256236,72,48.9,5,9.6,6.8,27.0,134.97,10,2021-08-09
1945,29,Female,Marketing,Mumbai,7,960088,67,40.2,3,9.0,16.4,33.5,333.02,25,2020-01-25
1946,21,Female,Operations,Chennai,0,347489,90,38.9,5,3.7,12.7,21.2,124.75,30,2022-02-01
1947,35,Male,Sales,Chennai,12,496236,78,34.8,1,7.4,1.6,21.3,259.63,25,2023-01-23
1948,23,Female,IT,Kolkata,2,740519,67,42.1,7,4.5,10.6,25.2,354.81,10,2020-06-03
1949,36,Male,Marketing,Mumbai,17,1237882,70,43.6,3,7.5,12.5,21.1,238.39,15,2022-05-16
1950,31,Male,HR,Hyderabad,10,364546,70,41.2,4,7.1,20.1,21.5,46.08,10,2025-01-23
1951,39,Other,Sales,Mumbai,20,359523,67,41.1,8,5.9,17.9,23.4,241.31,25,2021-05-29
1952,33,Female,IT,Mumbai,12,921020,92,45.9,1,7.0,8.8,31.0,335.4,0,2021-11-06
1953,43,Male,Sales,Pune,24,1338464,57,43.4,6,7.4,15.3,22.8,71.14,25,2021-03-29
1954,26,Female,Operations,Pune,6,985471,87,33.5,1,7.6,29.2,24.1,209.0,0,2020-11-01
1955,29,Female,IT,Kolkata,8,1258638,59,42.3,4,4.3,10.5,21.7,200.15,0,2024-10-01
1956,33,Male,Sales,Mumbai,14,823272,75,41.4,3,3.8,1.5,24.7,131.95,30,2024-10-28
1957,42,Female,Sales,Chennai,20,1936946,68,44.5,3,6.8,3.8,26.3,69.34,25,2023-12-17
1958,47,Male,IT,Delhi,25,974443,66,42.6,4,8.3,26.8,22.4,224.75,30,2024-09-15
1959,39,Male,Marketing,Pune,18,662195,71,38.3,1,8.0,3.8,25.1,235.41,5,2023-10-15
1960,26,Female,IT,Mumbai,5,1032937,65,41.3,4,8.0,10.9,29.8,138.57,5,2022-04-28
1961,29,Male,Finance,Hyderabad,7,1679932,73,44.4,5,9.1,7.6,23.3,192.54,0,2020-11-25
1962,44,Male,Operations,Jaipur,22,274396,65,34.5,5,7.0,10.2,18.6,110.22,10,2023-09-27
1963,33,Female,IT,Pune,12,458771,79,41.9,3,5.0,6.7,27.0,139.08,0,2024-12-24
1964,22,Female,Finance,Delhi,1,359122,81,42.1,1,8.1,3.5,24.5,755.91,5,2022-03-18
1965,36,Female,HR,Chennai,17,598119,75,40.0,3,7.7,3.7,23.7,81.45,15,2022-07-12
1966,34,Female,Marketing,Pune,13,1477171,64,43.2,5,9.9,4.0,29.7,95.49,20,2021-04-16
1967,26,Female,Finance,Hyderabad,7,2388291,70,45.9,8,5.9,14.1,29.8,184.26,10,2023-09-20
1968,22,Male,IT,Kolkata,2,2004640,74,31.1,2,6.6,12.2,26.3,109.21,30,2022-05-09
1969,30,Male,IT,Jaipur,10,1441760,59,38.3,3,5.4,15.2,24.1,197.5,5,2024-11-16
1970,23,Male,IT,Delhi,2,1151725,68,41.5,4,7.3,39.0,30.1,138.45,20,2022-05-15
1971,40,Female,Operations,Chennai,21,1241207,86,38.7,9,5.0,19.9,22.6,173.46,0,2024-06-03
1972,45,Male,Finance,Kolkata,23,733039,78,37.9,3,6.4,10.5,27.1,217.12,25,2023-11-29
1973,38,Male,IT,Hyderabad,15,538249,45,38.8,3,6.0,25.1,19.4,260.74,15,2022-05-17
1974,26,Female,Marketing,Pune,7,830040,86,46.4,4,6.5,2.9,26.7,255.2,5,2021-11-01
1975,33,Female,IT,Jaipur,12,2343629,85,38.4,5,7.7,23.1,21.4,119.17,0,2020-01-19
1976,29,Male,IT,Jaipur,9,2043614,88,43.7,4,9.6,1.1,25.8,221.48,0,2022-09-12
1977,47,Female,Operations,Jaipur,27,728954,46,44.0,3,4.3,18.3,24.5,204.47,10,2024-03-30
1978,39,Male,HR,Chennai,20,1207180,96,39.5,6,6.8,9.9,20.0,149.75,5,2023-08-29
1979,20,Female,Marketing,Mumbai,0,488018,64,44.0,6,7.4,32.3,28.4,58.19,5,2024-10-28
1980,41,Male,IT,Pune,21,1017208,72,40.4,4,2.5,1.0,33.1,125.4,25,2025-03-10
1981,51,Male,IT,Pune,30,1433641,95,36.8,5,7.9,1.1,20.5,221.51,30,2024-12-31
1982,33,Other,IT,Bengaluru,13,1073419,54,38.2,3,5.4,1.0,26.1,111.45,20,2024-01-02
1983,34,Female,IT,Kolkata,12,579239,63,36.7,3,10.0,1.0,23.0,219.1,5,2024-05-08
1984,31,Female,HR,Jaipur,9,632111,70,44.1,3,7.7,5.3,21.8,141.22,25,2023-05-29
1985,42,Female,IT,Mumbai,20,836783,74,41.2,3,8.4,9.8,24.2,95.32,10,2022-01-10
1986,42,Female,IT,Kolkata,21,656259,64,45.0,8,6.5,3.0,19.2,162.36,20,2022-10-16
1987,43,Female,Marketing,Kolkata,21,732698,84,38.3,9,5.5,13.5,24.5,106.97,5,2025-01-10
1988,29,Male,Operations,Chennai,6,1555480,74,41.8,4,5.9,32.9,26.5,128.1,25,2021-11-24
1989,21,Male,Finance,Kolkata,0,1457679,71,36.2,5,5.6,20.0,22.2,71.17,30,2023-07-22
1990,29,Male,Operations,Jaipur,7,821158,91,34.3,6,4.4,2.0,20.8,509.3,5,2022-10-25
1991,46,Male,Sales,Hyderabad,25,898767,89,44.8,9,6.6,11.0,26.7,117.18,20,2022-05-24
1992,34,Male,Operations,Bengaluru,13,1182485,78,47.1,4,5.5,4.2,23.0,138.04,15,2023-08-15
1993,25,Female,Operations,Chennai,5,857507,73,50.3,2,6.1,3.7,22.5,97.71,10,2021-01-05
1994,29,Male,Finance,Delhi,9,653564,81,45.1,5,7.5,23.4,23.6,839.48,30,2023-02-26
1995,37,Female,Finance,Bengaluru,16,1102062,65,44.3,5,8.9,4.6,26.5,126.13,5,2022-02-16
1996,29,Female,Marketing,Bengaluru,6,747975,83,40.1,9,7.5,1.7,23.1,174.35,0,2024-05-05
1997,41,Female,Sales,Bengaluru,19,1484569,73,45.4,3,5.4,10.1,21.9,50.33,20,2022-04-06
1998,41,Female,Finance,Jaipur,22,360490,68,32.1,4,8.1,6.6,31.8,134.52,30,2022-11-21
1999,30,Female,HR,Jaipur,10,1048100,55,37.6,4,9.2,11.0,26.3,60.71,25,2025-06-11
