data_version,age,gender,education,experience_years,role_seniority,company_size,location_tier,skills_count,certifications,worked_remote,last_promotion_years_ago,salary_bdt,recent_project_description_length,survey_date,recent_note,survey_year,survey_month,survey_day,imputation_method
v2.0,31,Female,M.Sc,7.0,Junior,SME,Tier-1,5,1,1,0,111908,76,2023-10-23,Experience in data cleaning and ETL,2023,10,23,Iterative
v2.0,25,Female,M.Eng,6.0,Senior,Enterprise,Tier-1,5,2,0,1,154605,57,2024-11-12,Worked on microservices deployment,2024,11,12,Iterative
v2.0,28,Male,B.Sc,1.0,Mid,SME,Tier-3,3,3,1,2,55956,55,2023-06-19,Built ML pipeline for preprocessing,2023,6,19,Iterative
v2.0,25,Male,B.Sc,2.0,Mid,Enterprise,Tier-2,7,4,0,0,80564,59,2023-10-26,Contributed to open-source NLP repo,2023,10,26,Iterative
v2.0,36,Female,B.Sc,8.0,Junior,Startup,Tier-1,4,1,1,2,107631,50,2024-12-08,Experience in data cleaning and ETL,2024,12,8,Iterative
v2.0,30,Male,PhD,6.0,Mid,SME,Tier-2,5,0,0,7,113750,59,2024-10-29,Worked on microservices deployment,2024,10,29,Iterative
v2.0,41,Female,M.Sc,21.0,Junior,Startup,Tier-3,4,2,1,5,235806,51,2024-09-02,Worked on microservices deployment,2024,9,2,Iterative
v2.0,30,Male,M.Sc,8.0,Junior,Startup,Tier-2,5,1,0,1,97396,46,2023-11-13,No relevant project mentioned,2023,11,13,Iterative
v2.0,26,Female,B.Sc,1.0,Junior,Enterprise,Tier-1,5,1,1,1,54224,52,2024-10-06,Contributed to open-source NLP repo,2024,10,6,Iterative
v2.0,21,Male,B.Sc,3.0,Junior,Enterprise,Tier-1,3,0,1,1,82572,56,2024-10-12,Built ML pipeline for preprocessing,2024,10,12,Iterative
v2.0,20,Male,B.Sc,0.0,Mid,Enterprise,Tier-1,3,2,0,5,59836,63,2023-09-21,Experience in data cleaning and ETL,2023,9,21,Iterative
v2.0,20,Female,M.Sc,0.0,Senior,Enterprise,Tier-3,4,0,0,7,67026,41,2024-10-22,Built ML pipeline for preprocessing,2024,10,22,Iterative
v2.0,32,Male,B.Sc+Cert,8.0,Junior,Startup,Tier-2,6,0,1,4,102504,68,2024-04-24,No relevant project mentioned,2024,4,24,Iterative
v2.0,33,Male,B.Sc+Cert,10.0,Mid,Startup,Tier-3,5,1,0,2,107062,65,2023-09-18,Built ML pipeline for preprocessing,2023,9,18,Iterative
v2.0,21,Male,B.Sc,1.0,Mid,SME,Remote,4,1,1,0,50376,59,2024-06-29,Experience in data cleaning and ETL,2024,6,29,Iterative
v2.0,35,Male,B.Sc,11.0,Mid,Enterprise,Remote,5,0,1,6,152969,64,2024-06-04,Built ML pipeline for preprocessing,2024,6,4,Iterative
v2.0,27,Male,B.Sc+Cert,5.0,Senior,Startup,Tier-1,5,2,1,5,116051,59,2023-02-12,No relevant project mentioned,2023,2,12,Iterative
v2.0,31,Male,M.Sc,7.0,Mid,Enterprise,Tier-1,2,1,0,4,138036,62,2023-04-06,Worked on microservices deployment,2023,4,6,Iterative
v2.0,40,Male,B.Sc,14.0,Senior,SME,Tier-2,5,0,0,1,168120,59,2024-01-29,Contributed to open-source NLP repo,2024,1,29,Iterative
v2.0,35,Male,B.Sc,16.0,Mid,Enterprise,Tier-1,5,2,1,2,173718,54,2024-06-07,Contributed to open-source NLP repo,2024,6,7,Iterative
v2.0,28,Female,B.Sc,5.89,Mid,SME,Tier-3,3,1,0,0,79512,49,2023-12-21,Worked on microservices deployment,2023,12,21,Iterative
v2.0,25,Male,B.Sc,2.0,Mid,SME,Remote,5,2,0,6,71311,59,2024-02-06,Built ML pipeline for preprocessing,2024,2,6,Iterative
v2.0,20,Male,B.Sc,0.0,Senior,Enterprise,Tier-2,5,0,0,6,58224,59,2024-04-15,Worked on microservices deployment,2024,4,15,Iterative
v2.0,26,Male,M.Sc,2.0,Senior,Enterprise,Tier-1,5,1,1,1,124731,58,2024-10-13,No relevant project mentioned,2024,10,13,Iterative
v2.0,29,Male,B.Sc,11.0,Mid,Startup,Tier-1,4,1,0,3,138114,59,2023-10-14,No relevant project mentioned,2023,10,14,Iterative
v2.0,24,Male,B.Sc,1.0,Senior,Enterprise,Tier-1,6,2,1,2,97454,47,2023-10-10,Built ML pipeline for preprocessing,2023,10,10,Iterative
v2.0,29,Male,B.Sc,7.0,Junior,Enterprise,Tier-3,5,1,0,1,83541,59,2024-06-16,Contributed to open-source NLP repo,2024,6,16,Iterative
v2.0,30,Male,M.Eng,10.0,Senior,Startup,Tier-1,8,0,0,1,152411,59,2023-09-26,Built ML pipeline for preprocessing,2023,9,26,Iterative
v2.0,29,Male,M.Sc,7.0,Junior,Startup,Tier-1,5,3,1,1,114668,49,2024-07-10,Built ML pipeline for preprocessing,2024,7,10,Iterative
v2.0,26,Male,B.Sc,2.0,Junior,SME,Tier-1,2,0,0,1,59734,57,2024-11-17,Contributed to open-source NLP repo,2024,11,17,Iterative
v2.0,31,Male,B.Sc+Cert,8.53,Junior,SME,Remote,3,0,0,1,106725,50,2023-10-08,Built ML pipeline for preprocessing,2023,10,8,Iterative
v2.0,33,Male,B.Sc+Cert,9.89,Lead,Enterprise,Tier-2,8,2,1,4,190527,68,2023-03-18,Worked on microservices deployment,2023,3,18,Iterative
v2.0,23,Male,B.Sc,0.0,Senior,Startup,Remote,9,1,0,1,50170,58,2024-12-10,Experience in data cleaning and ETL,2024,12,10,Iterative
v2.0,38,Male,B.Sc,18.0,Senior,SME,Tier-3,1,2,0,4,182311,69,2023-12-21,Built ML pipeline for preprocessing,2023,12,21,Iterative
v2.0,29,Male,M.Sc,7.0,Senior,SME,Tier-2,2,1,0,2,113994,58,2023-09-12,Contributed to open-source NLP repo,2023,9,12,Iterative
v2.0,30,Female,M.Eng,8.0,Mid,Startup,Tier-1,3,2,0,4,139459,69,2024-10-29,No relevant project mentioned,2024,10,29,Iterative
v2.0,34,Male,B.Sc+Cert,11.0,Senior,SME,Tier-1,6,3,1,5,176828,45,2024-02-29,Contributed to open-source NLP repo,2024,2,29,Iterative
v2.0,31,Male,B.Sc+Cert,6.0,Lead,Startup,Tier-2,7,1,0,0,112475,75,2023-01-04,Contributed to open-source NLP repo,2023,1,4,Iterative
v2.0,36,Male,M.Sc,6.0,Mid,Startup,Remote,6,0,0,1,82609,48,2023-03-25,Built ML pipeline for preprocessing,2023,3,25,Iterative
v2.0,32,Male,B.Sc,6.0,Junior,SME,Tier-1,8,3,0,0,99598,63,2024-12-09,Built ML pipeline for preprocessing,2024,12,9,Iterative
v2.0,26,Male,B.Sc,0.0,Mid,Enterprise,Tier-1,5,2,0,1,66246,75,2023-08-02,No relevant project mentioned,2023,8,2,Iterative
v2.0,32,Male,B.Sc,10.0,Lead,Startup,Tier-2,8,0,0,0,135496,59,2024-10-18,Built ML pipeline for preprocessing,2024,10,18,Iterative
v2.0,23,Female,B.Sc,0.0,Senior,SME,Tier-1,4,1,0,2,64159,74,2023-02-26,Contributed to open-source NLP repo,2023,2,26,Iterative
v2.0,31,Male,M.Sc,5.0,Senior,Startup,Tier-2,4,0,1,4,110316,65,2023-06-03,Contributed to open-source NLP repo,2023,6,3,Iterative
v2.0,30,Female,M.Sc,7.0,Senior,Startup,Tier-1,8,1,1,2,142535,43,2024-09-03,No relevant project mentioned,2024,9,3,Iterative
v2.0,29,Male,M.Sc,4.0,Senior,SME,Tier-1,6,2,1,1,111924,59,2024-12-12,Built ML pipeline for preprocessing,2024,12,12,Iterative
v2.0,29,Male,B.Sc,7.0,Senior,Enterprise,Tier-1,11,0,0,0,162560,48,2024-02-05,Experience in data cleaning and ETL,2024,2,5,Iterative
v2.0,20,Male,M.Sc,0.0,Mid,Startup,Tier-2,2,0,0,0,37065,60,2024-06-03,Experience in data cleaning and ETL,2024,6,3,Iterative
v2.0,27,Male,B.Sc,6.0,Junior,Enterprise,Tier-2,5,0,1,3,101636,73,2024-06-05,Worked on microservices deployment,2024,6,5,Iterative
v2.0,31,Male,B.Sc,2.0,Mid,Startup,Tier-1,3,1,0,0,54640,69,2024-09-27,Built ML pipeline for preprocessing,2024,9,27,Iterative
v2.0,31,Male,M.Sc,7.0,Mid,Enterprise,Remote,8,2,1,6,134328,71,2023-09-27,Worked on microservices deployment,2023,9,27,Iterative
v2.0,24,Male,M.Sc,2.0,Senior,Enterprise,Tier-1,4,0,1,2,96911,67,2024-06-22,Built ML pipeline for preprocessing,2024,6,22,Iterative
v2.0,38,Female,PhD,14.0,Mid,SME,Tier-1,7,1,0,2,200400,59,2024-05-26,Built ML pipeline for preprocessing,2024,5,26,Iterative
v2.0,25,Female,B.Sc,0.0,Junior,Startup,Tier-2,9,0,0,0,27649,61,2024-05-31,Built ML pipeline for preprocessing,2024,5,31,Iterative
v2.0,36,Male,B.Sc,14.0,Junior,SME,Tier-1,6,1,0,2,157368,47,2024-02-16,Built ML pipeline for preprocessing,2024,2,16,Iterative
v2.0,33,Male,B.Sc,12.0,Mid,SME,Tier-2,4,3,0,5,136213,40,2024-10-06,Built ML pipeline for preprocessing,2024,10,6,Iterative
v2.0,26,Male,B.Sc,0.0,Mid,Enterprise,Remote,2,2,1,6,56180,69,2023-12-08,No relevant project mentioned,2023,12,8,Iterative
v2.0,41,Male,B.Sc,15.0,Junior,SME,Tier-2,7,2,1,0,169623,70,2023-05-20,Contributed to open-source NLP repo,2023,5,20,Iterative
v2.0,23,Male,M.Sc,0.0,Junior,SME,Tier-2,9,0,1,4,51275,53,2023-09-21,Built ML pipeline for preprocessing,2023,9,21,Iterative
v2.0,36,Male,B.Sc+Cert,16.0,Mid,Enterprise,Tier-2,4,0,0,1,198835,50,2024-03-24,Worked on microservices deployment,2024,3,24,Iterative
v2.0,36,Male,B.Sc,13.0,Junior,Enterprise,Tier-1,7,1,1,1,144484,39,2023-08-15,Contributed to open-source NLP repo,2023,8,15,Iterative
v2.0,26,Male,B.Sc+Cert,6.0,Junior,SME,Tier-2,7,1,1,2,88189,59,2023-03-01,No relevant project mentioned,2023,3,1,Iterative
v2.0,38,Other,B.Sc,10.0,Mid,Enterprise,Tier-1,4,0,1,7,141857,65,2023-03-21,No relevant project mentioned,2023,3,21,Iterative
v2.0,28,Male,B.Sc+Cert,1.0,Mid,SME,Remote,3,1,1,0,62370,59,2023-02-24,Worked on microservices deployment,2023,2,24,Iterative
v2.0,32,Female,B.Sc,11.0,Mid,SME,Tier-1,3,1,0,0,143678,62,2024-08-28,Contributed to open-source NLP repo,2024,8,28,Iterative
v2.0,32,Male,B.Sc,5.0,Junior,SME,Tier-2,6,0,0,2,68626,57,2024-03-02,Built ML pipeline for preprocessing,2024,3,2,Iterative
v2.0,29,Male,B.Sc,7.0,Senior,Enterprise,Remote,3,1,0,5,137402,38,2024-07-06,No relevant project mentioned,2024,7,6,Iterative
v2.0,35,Male,B.Sc+Cert,12.0,Mid,SME,Tier-3,4,2,0,2,140140,69,2024-06-05,Built ML pipeline for preprocessing,2024,6,5,Iterative
v2.0,35,Male,B.Sc,11.0,Junior,SME,Remote,5,1,1,1,147462,46,2023-08-14,Built ML pipeline for preprocessing,2023,8,14,Iterative
v2.0,20,Male,B.Sc,0.0,Junior,SME,Tier-2,5,1,0,7,35273,63,2023-04-26,Experience in data cleaning and ETL,2023,4,26,Iterative
v2.0,38,Male,B.Sc+Cert,12.0,Junior,SME,Tier-1,5,0,0,7,120729,63,2023-12-06,Contributed to open-source NLP repo,2023,12,6,Iterative
v2.0,20,Male,B.Sc,0.0,Junior,SME,Tier-3,2,1,0,2,24287,59,2023-04-17,Experience in data cleaning and ETL,2023,4,17,Iterative
v2.0,36,Male,B.Sc,12.0,Junior,Enterprise,Tier-1,3,0,1,4,142737,59,2024-06-02,Worked on microservices deployment,2024,6,2,Iterative
v2.0,37,Male,B.Sc,13.0,Mid,SME,Tier-1,5,0,0,3,143301,52,2024-06-16,Worked on microservices deployment,2024,6,16,Iterative
v2.0,23,Male,B.Sc,0.0,Mid,Startup,Tier-3,7,1,0,1,31417,60,2023-11-27,Worked on microservices deployment,2023,11,27,Iterative
v2.0,28,Male,B.Sc+Cert,7.0,Mid,Enterprise,Tier-2,2,3,0,0,128591,71,2023-04-11,Built ML pipeline for preprocessing,2023,4,11,Iterative
v2.0,23,Male,M.Sc,1.07,Senior,Enterprise,Remote,2,1,0,2,92953,75,2023-08-03,No relevant project mentioned,2023,8,3,Iterative
v2.0,29,Male,B.Sc,5.0,Junior,SME,Remote,7,0,1,6,77953,59,2024-07-09,Built ML pipeline for preprocessing,2024,7,9,Iterative
v2.0,28,Male,PhD,6.0,Senior,Startup,Remote,1,0,0,5,117821,62,2023-08-11,Built ML pipeline for preprocessing,2023,8,11,Iterative
v2.0,35,Female,B.Sc,11.0,Junior,Enterprise,Tier-1,6,0,0,0,122763,53,2023-07-29,Built ML pipeline for preprocessing,2023,7,29,Iterative
v2.0,38,Male,B.Sc,13.0,Mid,Enterprise,Tier-2,4,0,1,0,152682,65,2023-12-10,Built ML pipeline for preprocessing,2023,12,10,Iterative
v2.0,38,Female,B.Sc,16.0,Junior,Startup,Tier-3,4,2,0,5,125526,58,2024-12-26,Worked on microservices deployment,2024,12,26,Iterative
v2.0,27,Male,B.Sc,4.0,Senior,Startup,Remote,9,1,1,2,86319,50,2024-03-03,Contributed to open-source NLP repo,2024,3,3,Iterative
v2.0,29,Male,B.Sc,8.0,Mid,SME,Tier-1,6,2,1,1,110973,51,2023-03-06,No relevant project mentioned,2023,3,6,Iterative
v2.0,20,Male,B.Sc+Cert,1.0,Junior,SME,Tier-1,7,2,1,2,58879,48,2023-09-11,Built ML pipeline for preprocessing,2023,9,11,Iterative
v2.0,25,Male,M.Sc,3.0,Mid,Startup,Remote,9,2,0,0,80688,65,2024-06-01,No relevant project mentioned,2024,6,1,Iterative
v2.0,36,Male,B.Sc,14.0,Junior,SME,Tier-1,7,1,0,6,172832,56,2023-10-21,No relevant project mentioned,2023,10,21,Iterative
v2.0,40,Female,M.Sc,10.0,Senior,SME,Tier-2,6,1,0,4,140341,45,2023-08-09,Worked on microservices deployment,2023,8,9,Iterative
v2.0,23,Male,M.Sc,0.0,Mid,Enterprise,Tier-1,5,0,0,6,90142,67,2024-03-02,Built ML pipeline for preprocessing,2024,3,2,Iterative
v2.0,26,Male,B.Sc+Cert,4.0,Junior,SME,Tier-2,5,1,0,0,70212,60,2023-11-09,Built ML pipeline for preprocessing,2023,11,9,Iterative
v2.0,30,Male,B.Sc+Cert,4.0,Mid,SME,Tier-3,2,0,0,4,60364,50,2024-12-15,Experience in data cleaning and ETL,2024,12,15,Iterative
v2.0,32,Female,B.Sc,9.0,Junior,Enterprise,Tier-1,3,0,0,2,118872,59,2024-04-08,Worked on microservices deployment,2024,4,8,Iterative
v2.0,25,Male,M.Sc,1.0,Mid,Startup,Tier-2,5,0,0,1,54920,57,2024-08-04,Contributed to open-source NLP repo,2024,8,4,Iterative
v2.0,33,Male,M.Sc,13.0,Junior,Startup,Tier-1,6,2,1,2,141394,64,2024-07-30,Built ML pipeline for preprocessing,2024,7,30,Iterative
v2.0,27,Male,M.Sc,3.0,Mid,Enterprise,Tier-1,4,1,1,6,121060,61,2023-09-09,Contributed to open-source NLP repo,2023,9,9,Iterative
v2.0,30,Female,B.Sc,6.0,Lead,Startup,Tier-1,6,0,0,3,121773,50,2024-11-25,Worked on microservices deployment,2024,11,25,Iterative
v2.0,33,Other,B.Sc,8.0,Junior,Enterprise,Tier-3,6,0,1,1,91938,52,2023-04-22,Contributed to open-source NLP repo,2023,4,22,Iterative
v2.0,30,Male,B.Sc,10.0,Lead,Startup,Tier-1,6,0,1,7,145458,76,2023-10-18,Built ML pipeline for preprocessing,2023,10,18,Iterative
v2.0,27,Female,B.Sc,7.0,Mid,Startup,Tier-2,1,2,0,1,86814,44,2023-10-07,Contributed to open-source NLP repo,2023,10,7,Iterative
v2.0,29,Female,B.Sc,10.0,Junior,Enterprise,Tier-2,4,2,0,4,132599,69,2023-10-21,Built ML pipeline for preprocessing,2023,10,21,Iterative
v2.0,29,Male,M.Sc,2.0,Mid,SME,Tier-2,3,1,0,4,59969,58,2024-05-29,Experience in data cleaning and ETL,2024,5,29,Iterative
v2.0,28,Male,B.Sc,1.0,Mid,Enterprise,Tier-2,5,1,1,3,69523,59,2023-06-28,No relevant project mentioned,2023,6,28,Iterative
v2.0,28,Male,M.Sc,7.0,Mid,Startup,Tier-2,11,2,0,2,120461,58,2023-07-08,No relevant project mentioned,2023,7,8,Iterative
v2.0,40,Female,B.Sc,14.0,Junior,Startup,Tier-1,8,0,1,0,172919,51,2023-06-17,Built ML pipeline for preprocessing,2023,6,17,Iterative
v2.0,33,Male,B.Sc+Cert,8.0,Junior,Enterprise,Tier-2,4,0,1,7,108609,44,2023-02-23,Built ML pipeline for preprocessing,2023,2,23,Iterative
v2.0,28,Female,B.Sc,9.0,Senior,SME,Tier-1,6,1,1,2,155281,65,2024-07-31,Contributed to open-source NLP repo,2024,7,31,Iterative
v2.0,34,Male,B.Sc,9.0,Mid,SME,Remote,4,0,0,2,113570,67,2024-09-18,Built ML pipeline for preprocessing,2024,9,18,Iterative
v2.0,28,Female,M.Sc,0.0,Mid,Startup,Tier-3,7,0,0,0,41993,59,2023-11-12,Worked on microservices deployment,2023,11,12,Iterative
v2.0,37,Male,M.Eng,15.0,Junior,SME,Tier-1,2,1,0,0,170949,72,2023-09-28,Built ML pipeline for preprocessing,2023,9,28,Iterative
v2.0,32,Male,B.Sc,4.0,Senior,Enterprise,Tier-2,2,1,0,2,144338,48,2024-12-26,No relevant project mentioned,2024,12,26,Iterative
v2.0,29,Female,B.Sc,8.0,Lead,Enterprise,Remote,4,1,1,4,159655,59,2024-03-05,Contributed to open-source NLP repo,2024,3,5,Iterative
v2.0,33,Female,B.Sc,9.0,Junior,SME,Tier-1,10,1,1,1,114316,51,2024-09-13,Contributed to open-source NLP repo,2024,9,13,Iterative
v2.0,21,Female,B.Sc+Cert,0.0,Junior,SME,Tier-3,9,1,1,0,44348,59,2023-07-02,Contributed to open-source NLP repo,2023,7,2,Iterative
v2.0,23,Male,B.Sc,1.0,Senior,SME,Tier-1,5,1,0,2,74340,64,2023-09-17,Built ML pipeline for preprocessing,2023,9,17,Iterative
v2.0,23,Male,M.Sc,0.0,Senior,SME,Tier-2,2,1,0,3,60050,70,2023-01-24,No relevant project mentioned,2023,1,24,Iterative
v2.0,31,Male,B.Sc,9.0,Mid,Enterprise,Remote,3,1,1,1,123306,62,2023-04-04,Experience in data cleaning and ETL,2023,4,4,Iterative
v2.0,40,Male,B.Sc,19.0,Senior,Startup,Tier-2,5,1,1,3,187245,43,2023-09-13,Built ML pipeline for preprocessing,2023,9,13,Iterative
v2.0,43,Male,B.Sc,19.0,Mid,Startup,Tier-2,6,2,0,0,169821,59,2023-08-02,Worked on microservices deployment,2023,8,2,Iterative
v2.0,34,Male,B.Sc,10.0,Junior,Enterprise,Remote,8,1,1,1,127638,60,2024-05-10,Contributed to open-source NLP repo,2024,5,10,Iterative
v2.0,33,Male,M.Sc,10.12,Mid,Startup,Tier-3,3,4,0,2,140282,63,2023-02-09,Worked on microservices deployment,2023,2,9,Iterative
v2.0,20,Other,B.Sc+Cert,0.0,Mid,Startup,Tier-2,5,0,0,4,40971,64,2024-04-07,Experience in data cleaning and ETL,2024,4,7,Iterative
v2.0,27,Male,B.Sc,2.0,Lead,SME,Tier-2,5,1,1,1,57671,83,2024-03-11,Built ML pipeline for preprocessing,2024,3,11,Iterative
v2.0,25,Male,M.Eng,2.0,Junior,Enterprise,Tier-2,5,1,1,1,62752,62,2024-07-02,Experience in data cleaning and ETL,2024,7,2,Iterative
v2.0,26,Male,B.Sc,0.0,Mid,SME,Tier-3,4,0,0,2,35353,58,2024-12-16,Worked on microservices deployment,2024,12,16,Iterative
v2.0,29,Male,B.Sc,6.0,Senior,SME,Remote,6,4,1,2,116127,46,2023-07-30,Worked on microservices deployment,2023,7,30,Iterative
v2.0,27,Male,B.Sc,4.0,Junior,Enterprise,Tier-3,5,0,1,2,58720,44,2023-05-03,Experience in data cleaning and ETL,2023,5,3,Iterative
v2.0,20,Female,B.Sc+Cert,0.0,Mid,Enterprise,Tier-3,7,1,0,1,47616,57,2024-04-03,Experience in data cleaning and ETL,2024,4,3,Iterative
v2.0,34,Female,M.Sc,9.0,Senior,Enterprise,Tier-1,4,0,1,3,174341,53,2023-10-13,No relevant project mentioned,2023,10,13,Iterative
v2.0,24,Female,M.Sc,5.0,Mid,Startup,Tier-3,5,0,0,4,82261,54,2023-10-03,Built ML pipeline for preprocessing,2023,10,3,Iterative
v2.0,31,Other,M.Eng,8.0,Mid,Startup,Tier-3,6,1,0,0,99036,59,2023-09-01,Built ML pipeline for preprocessing,2023,9,1,Iterative
v2.0,42,Male,M.Sc,19.0,Senior,SME,Tier-3,5,1,0,1,218277,66,2023-05-23,No relevant project mentioned,2023,5,23,Iterative
v2.0,24,Male,B.Sc+Cert,6.0,Junior,Startup,Tier-1,8,0,0,3,88243,54,2023-11-16,Built ML pipeline for preprocessing,2023,11,16,Iterative
v2.0,20,Male,M.Sc,0.0,Lead,Startup,Remote,5,3,0,3,78695,59,2024-01-10,Experience in data cleaning and ETL,2024,1,10,Iterative
v2.0,28,Male,B.Sc+Cert,3.0,Mid,Startup,Tier-1,3,1,0,4,74504,56,2024-03-08,Built ML pipeline for preprocessing,2024,3,8,Iterative
v2.0,37,Male,B.Sc,15.0,Mid,SME,Tier-1,2,2,1,3,319992,69,2024-08-01,Built ML pipeline for preprocessing,2024,8,1,Iterative
v2.0,42,Male,B.Sc,17.0,Mid,SME,Tier-2,5,0,0,2,189683,83,2023-05-02,No relevant project mentioned,2023,5,2,Iterative
v2.0,23,Male,B.Sc,1.0,Lead,Enterprise,Tier-2,6,0,0,2,79783,59,2023-08-23,Built ML pipeline for preprocessing,2023,8,23,Iterative
v2.0,33,Male,B.Sc,14.0,Junior,Startup,Tier-1,7,0,1,0,144420,90,2024-03-04,Contributed to open-source NLP repo,2024,3,4,Iterative
v2.0,27,Male,M.Sc,3.0,Junior,SME,Tier-3,5,2,0,0,59008,64,2023-05-06,Contributed to open-source NLP repo,2023,5,6,Iterative
v2.0,29,Male,B.Sc,7.0,Junior,Startup,Tier-1,5,1,0,6,88805,55,2024-06-27,No relevant project mentioned,2024,6,27,Iterative
v2.0,46,Male,M.Sc,24.0,Junior,SME,Tier-1,7,3,0,6,199189,60,2023-07-22,Built ML pipeline for preprocessing,2023,7,22,Iterative
v2.0,21,Male,B.Sc,0.0,Mid,SME,Tier-1,6,3,0,3,57360,62,2023-09-30,Experience in data cleaning and ETL,2023,9,30,Iterative
v2.0,32,Male,B.Sc,9.14,Lead,SME,Remote,11,2,0,1,118853,60,2023-06-23,Built ML pipeline for preprocessing,2023,6,23,Iterative
v2.0,33,Female,B.Sc,10.0,Senior,Enterprise,Tier-1,10,0,0,2,165591,62,2023-08-26,Built ML pipeline for preprocessing,2023,8,26,Iterative
v2.0,37,Male,B.Sc+Cert,17.0,Junior,Enterprise,Tier-1,7,3,0,3,200915,50,2024-04-06,Worked on microservices deployment,2024,4,6,Iterative
v2.0,31,Male,B.Sc,8.21,Mid,SME,Tier-2,10,1,0,2,129721,59,2023-04-20,Experience in data cleaning and ETL,2023,4,20,Iterative
v2.0,32,Female,B.Sc,4.0,Mid,Enterprise,Tier-2,4,1,0,3,72972,54,2024-02-16,Contributed to open-source NLP repo,2024,2,16,Iterative
v2.0,28,Male,M.Sc,6.0,Junior,SME,Tier-3,6,0,0,0,84808,44,2023-03-12,Contributed to open-source NLP repo,2023,3,12,Iterative
v2.0,32,Male,M.Sc,10.0,Senior,Enterprise,Remote,4,0,0,1,167035,76,2024-10-17,Experience in data cleaning and ETL,2024,10,17,Iterative
v2.0,28,Male,B.Sc,5.38,Senior,SME,Tier-3,8,1,1,2,94809,71,2024-12-18,No relevant project mentioned,2024,12,18,Iterative
v2.0,34,Male,B.Sc,10.0,Senior,SME,Tier-1,8,1,0,6,135932,77,2023-12-23,Worked on microservices deployment,2023,12,23,Iterative
v2.0,28,Female,B.Sc,4.0,Mid,Enterprise,Tier-2,6,1,0,5,84644,53,2024-02-27,Worked on microservices deployment,2024,2,27,Iterative
v2.0,32,Female,B.Sc+Cert,11.0,Mid,Startup,Tier-2,9,0,1,3,147513,60,2023-08-29,Experience in data cleaning and ETL,2023,8,29,Iterative
v2.0,30,Male,B.Sc,4.0,Junior,SME,Tier-1,2,0,1,0,69633,69,2024-08-25,Contributed to open-source NLP repo,2024,8,25,Iterative
v2.0,37,Male,B.Sc,12.0,Mid,Enterprise,Tier-1,4,1,0,1,173187,49,2024-10-31,Contributed to open-source NLP repo,2024,10,31,Iterative
v2.0,30,Male,B.Sc,10.0,Mid,Enterprise,Tier-2,2,1,0,0,136787,56,2024-12-19,Experience in data cleaning and ETL,2024,12,19,Iterative
v2.0,20,Male,B.Sc,0.0,Senior,Startup,Tier-1,5,1,1,2,48571,59,2024-07-22,Built ML pipeline for preprocessing,2024,7,22,Iterative
v2.0,38,Male,M.Sc,16.0,Senior,SME,Remote,10,2,1,1,198638,60,2024-07-21,No relevant project mentioned,2024,7,21,Iterative
v2.0,25,Male,B.Sc,2.74,Lead,Enterprise,Tier-3,8,2,0,2,69795,51,2024-11-09,No relevant project mentioned,2024,11,9,Iterative
v2.0,26,Male,B.Sc,6.0,Senior,Enterprise,Tier-1,2,1,0,7,136911,56,2023-05-07,No relevant project mentioned,2023,5,7,Iterative
v2.0,26,Male,B.Sc,4.0,Junior,SME,Tier-1,4,0,1,1,73283,63,2024-03-01,No relevant project mentioned,2024,3,1,Iterative
v2.0,38,Male,B.Sc,14.0,Mid,Enterprise,Remote,4,3,0,1,189263,59,2024-06-13,Worked on microservices deployment,2024,6,13,Iterative
v2.0,20,Male,B.Sc,0.0,Junior,Enterprise,Tier-1,2,1,1,0,195444,63,2023-03-16,No relevant project mentioned,2023,3,16,Iterative
v2.0,49,Male,M.Eng,23.0,Junior,Startup,Tier-3,5,2,0,2,242657,46,2023-10-05,Experience in data cleaning and ETL,2023,10,5,Iterative
v2.0,36,Female,M.Sc,12.0,Mid,Enterprise,Tier-2,5,1,1,2,171147,64,2024-05-08,Built ML pipeline for preprocessing,2024,5,8,Iterative
v2.0,31,Male,B.Sc+Cert,10.0,Mid,SME,Remote,4,0,1,3,129699,52,2024-01-23,Contributed to open-source NLP repo,2024,1,23,Iterative
v2.0,30,Male,B.Sc+Cert,4.0,Mid,SME,Tier-3,3,1,0,2,74924,59,2024-06-19,Built ML pipeline for preprocessing,2024,6,19,Iterative
v2.0,32,Female,M.Sc,10.0,Junior,SME,Tier-1,5,1,0,5,126364,61,2024-04-06,No relevant project mentioned,2024,4,6,Iterative
v2.0,33,Male,B.Sc,9.0,Junior,SME,Tier-1,5,1,0,1,134752,62,2023-11-04,No relevant project mentioned,2023,11,4,Iterative
v2.0,34,Male,M.Sc,14.0,Junior,Enterprise,Tier-2,1,1,0,2,139614,53,2024-08-01,No relevant project mentioned,2024,8,1,Iterative
v2.0,33,Male,M.Eng,10.0,Junior,SME,Remote,7,2,0,3,128323,59,2023-05-03,No relevant project mentioned,2023,5,3,Iterative
v2.0,31,Male,M.Sc,10.0,Junior,Enterprise,Tier-1,8,0,0,1,145363,35,2023-10-14,Built ML pipeline for preprocessing,2023,10,14,Iterative
v2.0,29,Male,B.Sc,9.0,Mid,Enterprise,Tier-2,3,0,0,1,111468,56,2023-02-22,Built ML pipeline for preprocessing,2023,2,22,Iterative
v2.0,29,Male,B.Sc,6.0,Senior,Enterprise,Tier-1,4,1,1,2,133276,61,2024-03-20,Built ML pipeline for preprocessing,2024,3,20,Iterative
