age,gender,education,experience_years,role_seniority,company_size,location_tier,skills_count,certifications,worked_remote,last_promotion_years_ago,salary_bdt,recent_project_description_length,survey_date,recent_note,survey_year,survey_month,role_seniority_encoded
25.0,Male,B.Sc,2.0,Mid,SME,Remote,5.0,2.0,0.0,6.0,71311.0,70.0,2024-02-06,Built ML pipeline for preprocessing,2024.0,2.0,1.0
20.0,Male,B.Sc,0.0,Senior,Enterprise,Tier-2,5.0,0.0,0.0,6.0,58224.0,59.4,2024-04-15,Worked on microservices deployment,2024.0,4.0,2.0
26.0,Male,M.Sc,2.0,Senior,Enterprise,Tier-1,6.0,1.0,1.0,1.0,124731.0,58.0,2024-10-13,No relevant project mentioned,2024.0,10.0,2.0
29.0,Male,B.Sc,11.0,Mid,Startup,Tier-1,4.0,1.2,0.0,3.0,138114.0,59.0,2023-10-14,No relevant project mentioned,2023.0,10.0,1.0
24.0,Male,B.Sc,1.0,Senior,Enterprise,Tier-1,6.0,2.0,1.0,2.4,97454.0,47.0,2023-10-10,Built ML pipeline for preprocessing,2023.0,10.0,2.0
29.0,Male,B.Sc,7.0,Junior,Enterprise,Tier-3,5.0,1.0,0.0,1.0,83541.0,56.2,2024-06-16,Contributed to open-source NLP repo,2024.0,6.0,0.0
30.0,Male,M.Eng,10.0,Senior,Startup,Tier-1,8.0,0.0,0.0,1.0,152411.0,62.0,2023-09-26,Built ML pipeline for preprocessing,2023.0,9.0,2.0
29.0,Male,M.Sc,7.0,Junior,Startup,Tier-1,5.0,3.0,1.0,1.0,114668.0,49.0,2024-07-10,Built ML pipeline for preprocessing,2024.0,7.0,0.0
26.0,Male,B.Sc,2.0,Junior,SME,Tier-1,2.0,0.0,0.0,1.0,59734.0,57.0,2024-11-17,Contributed to open-source NLP repo,2024.0,11.0,0.0
31.0,Male,B.Sc+Cert,7.0,Junior,SME,Remote,3.0,0.0,0.0,1.0,106725.0,50.0,2023-10-08,Built ML pipeline for preprocessing,2023.0,10.0,0.0
33.0,Male,B.Sc+Cert,15.0,Lead,Enterprise,Tier-2,8.0,2.0,1.0,4.0,190527.0,68.0,2023-03-18,Worked on microservices deployment,2023.0,3.0,3.0
23.0,Male,B.Sc,0.0,Senior,Startup,Remote,9.0,1.0,0.0,1.0,50170.0,58.0,2024-12-10,Experience in data cleaning and ETL,2024.0,12.0,2.0
38.0,Male,B.Sc,18.0,Senior,SME,Tier-3,1.0,2.0,0.0,4.0,182311.0,69.0,2023-12-21,Built ML pipeline for preprocessing,2023.0,12.0,2.0
29.0,Male,M.Sc,7.0,Senior,SME,Tier-2,2.0,1.0,0.0,3.2,113994.0,58.0,2023-09-12,Contributed to open-source NLP repo,2023.0,9.0,2.0
30.0,Female,M.Eng,8.0,Mid,Startup,Tier-1,3.0,2.0,0.0,4.0,139459.0,69.0,2024-10-29,No relevant project mentioned,2024.0,10.0,1.0
34.0,Male,B.Sc+Cert,11.0,Senior,SME,Tier-1,6.0,3.0,1.0,5.0,176828.0,45.0,2024-02-29,Contributed to open-source NLP repo,2024.0,2.0,2.0
31.0,Male,B.Sc+Cert,6.0,Lead,Startup,Tier-2,7.0,1.0,0.0,0.0,112475.0,75.0,2023-01-04,Contributed to open-source NLP repo,2023.0,1.0,3.0
36.0,Male,M.Sc,6.0,Mid,Startup,Remote,6.0,0.0,0.0,1.0,82609.0,48.0,2023-03-25,Built ML pipeline for preprocessing,2023.0,3.0,1.0
32.0,Male,B.Sc,6.0,Junior,SME,Tier-1,8.0,3.0,0.0,0.0,99598.0,63.0,2024-12-09,Built ML pipeline for preprocessing,2024.0,12.0,0.0
26.0,Male,B.Sc,0.0,Mid,Enterprise,Tier-1,5.0,2.0,0.0,1.0,66246.0,75.0,2023-08-02,No relevant project mentioned,2023.0,8.0,1.0
32.0,Male,B.Sc,10.0,Lead,Startup,Tier-2,8.0,0.0,0.0,0.0,135496.0,64.8,2024-10-18,Built ML pipeline for preprocessing,2024.0,10.0,3.0
23.0,Female,B.Sc,0.0,Senior,SME,Tier-1,4.0,1.0,0.0,2.0,64159.0,74.0,2023-02-26,Contributed to open-source NLP repo,2023.0,2.0,2.0
31.0,Male,M.Sc,5.0,Senior,Startup,Tier-2,4.0,0.0,1.0,4.0,110316.0,65.0,2023-06-03,Contributed to open-source NLP repo,2023.0,6.0,2.0
30.0,Female,M.Sc,7.0,Senior,Startup,Tier-1,8.0,1.0,1.0,2.0,142535.0,43.0,2024-09-03,No relevant project mentioned,2024.0,9.0,2.0
29.0,Male,M.Sc,4.0,Senior,SME,Tier-1,6.0,2.0,1.0,1.0,111924.0,60.2,2024-12-12,Built ML pipeline for preprocessing,2024.0,12.0,2.0
29.0,Male,B.Sc,7.0,Senior,Enterprise,Tier-1,11.0,0.0,0.0,0.0,162560.0,48.0,2024-02-05,Experience in data cleaning and ETL,2024.0,2.0,2.0
20.0,Male,M.Sc,0.0,Mid,Startup,Tier-2,2.0,0.0,0.0,0.0,37065.0,60.0,2024-06-03,Experience in data cleaning and ETL,2024.0,6.0,1.0
27.0,Male,B.Sc,6.0,Junior,Enterprise,Tier-2,5.0,0.0,1.0,3.0,101636.0,73.0,2024-06-05,Worked on microservices deployment,2024.0,6.0,0.0
31.0,Male,B.Sc,2.0,Mid,Startup,Tier-1,3.0,1.0,0.0,0.0,54640.0,69.0,2024-09-27,Built ML pipeline for preprocessing,2024.0,9.0,1.0
31.0,Male,M.Sc,7.0,Mid,Enterprise,Remote,8.0,2.0,1.0,6.0,134328.0,71.0,2023-09-27,Worked on microservices deployment,2023.0,9.0,1.0
24.0,Male,M.Sc,2.0,Senior,Enterprise,Tier-1,4.0,0.0,1.0,2.0,96911.0,67.0,2024-06-22,Built ML pipeline for preprocessing,2024.0,6.0,2.0
38.0,Female,PhD,14.0,Mid,SME,Tier-1,7.0,1.0,0.0,2.2,200400.0,62.8,2024-05-26,Built ML pipeline for preprocessing,2024.0,5.0,1.0
25.0,Female,B.Sc,0.0,Junior,Startup,Tier-2,9.0,0.0,0.0,0.0,27649.0,61.0,2024-05-31,Built ML pipeline for preprocessing,2024.0,5.0,0.0
36.0,Male,B.Sc,14.0,Junior,SME,Tier-1,6.0,1.0,0.0,3.6,157368.0,47.0,2024-02-16,Built ML pipeline for preprocessing,2024.0,2.0,0.0
33.0,Male,B.Sc,12.0,Mid,SME,Tier-2,4.0,3.0,0.0,5.0,136213.0,40.0,2024-10-06,Built ML pipeline for preprocessing,2024.0,10.0,1.0
26.0,Male,B.Sc,0.0,Mid,Enterprise,Remote,2.0,2.0,1.0,6.0,56180.0,69.0,2023-12-08,No relevant project mentioned,2023.0,12.0,1.0
41.0,Male,B.Sc,15.0,Junior,SME,Tier-2,7.0,2.0,1.0,0.0,169623.0,70.0,2023-05-20,Contributed to open-source NLP repo,2023.0,5.0,0.0
23.0,Male,M.Sc,0.0,Junior,SME,Tier-2,9.0,0.0,1.0,4.0,51275.0,53.0,2023-09-21,Built ML pipeline for preprocessing,2023.0,9.0,0.0
36.0,Male,B.Sc+Cert,16.0,Mid,Enterprise,Tier-2,4.0,0.0,0.0,1.0,198835.0,50.0,2024-03-24,Worked on microservices deployment,2024.0,3.0,1.0
36.0,Male,B.Sc,13.0,Junior,Enterprise,Tier-1,7.0,1.0,1.0,1.0,144484.0,39.0,2023-08-15,Contributed to open-source NLP repo,2023.0,8.0,0.0
26.0,Male,B.Sc+Cert,6.0,Junior,SME,Tier-2,7.0,1.0,1.0,2.0,88189.0,59.0,2023-03-01,No relevant project mentioned,2023.0,3.0,0.0
38.0,Other,B.Sc,10.0,Mid,Enterprise,Tier-1,4.0,0.0,1.0,7.0,141857.0,65.0,2023-03-21,No relevant project mentioned,2023.0,3.0,1.0
28.0,Male,B.Sc+Cert,1.0,Mid,SME,Remote,3.0,1.0,1.0,0.0,62370.0,55.8,2023-02-24,Worked on microservices deployment,2023.0,2.0,1.0
32.0,Female,B.Sc,11.0,Mid,SME,Tier-1,3.0,1.0,0.0,0.0,143678.0,62.0,2024-08-28,Contributed to open-source NLP repo,2024.0,8.0,1.0
32.0,Male,B.Sc,5.0,Junior,SME,Tier-2,6.0,0.0,0.0,2.0,68626.0,57.0,2024-03-02,Built ML pipeline for preprocessing,2024.0,3.0,0.0
29.0,Male,B.Sc,7.0,Senior,Enterprise,Remote,3.0,1.0,0.0,5.0,137402.0,38.0,2024-07-06,No relevant project mentioned,2024.0,7.0,2.0
35.0,Male,B.Sc+Cert,12.0,Mid,SME,Tier-3,4.0,2.0,0.0,2.0,140140.0,69.0,2024-06-05,Built ML pipeline for preprocessing,2024.0,6.0,1.0
35.0,Male,B.Sc,11.0,Junior,SME,Remote,5.0,1.0,1.0,1.0,147462.0,46.0,2023-08-14,Built ML pipeline for preprocessing,2023.0,8.0,0.0
20.0,Male,B.Sc,0.0,Junior,SME,Tier-2,5.0,1.0,0.0,7.0,35273.0,63.0,2023-04-26,Experience in data cleaning and ETL,2023.0,4.0,0.0
38.0,Male,B.Sc+Cert,12.0,Junior,SME,Tier-1,7.0,0.0,0.0,7.0,120729.0,63.0,2023-12-06,Contributed to open-source NLP repo,2023.0,12.0,0.0
20.0,Male,B.Sc,0.0,Junior,SME,Tier-3,2.0,1.0,0.0,1.0,24287.0,50.8,2023-04-17,Experience in data cleaning and ETL,2023.0,4.0,0.0
36.0,Male,B.Sc,12.0,Junior,Enterprise,Tier-1,3.0,0.0,1.0,4.0,142737.0,61.6,2024-06-02,Worked on microservices deployment,2024.0,6.0,0.0
37.0,Male,B.Sc,13.0,Mid,SME,Tier-1,5.0,0.0,0.0,3.0,143301.0,52.0,2024-06-16,Worked on microservices deployment,2024.0,6.0,1.0
23.0,Male,B.Sc,0.0,Mid,Startup,Tier-3,7.0,1.0,0.0,1.0,31417.0,60.0,2023-11-27,Worked on microservices deployment,2023.0,11.0,1.0
28.0,Male,B.Sc+Cert,7.0,Mid,Enterprise,Tier-2,2.0,3.0,0.0,0.0,128591.0,71.0,2023-04-11,Built ML pipeline for preprocessing,2023.0,4.0,1.0
23.0,Male,M.Sc,4.6,Senior,Enterprise,Remote,2.0,1.0,0.0,2.0,92953.0,75.0,2023-08-03,No relevant project mentioned,2023.0,8.0,2.0
29.0,Male,B.Sc,5.0,Junior,SME,Remote,7.0,0.0,1.0,6.0,77953.0,59.0,2024-07-09,Built ML pipeline for preprocessing,2024.0,7.0,0.0
28.0,Male,PhD,6.0,Senior,Startup,Remote,1.0,0.0,0.0,5.0,117821.0,62.0,2023-08-11,Built ML pipeline for preprocessing,2023.0,8.0,2.0
35.0,Female,B.Sc,11.0,Junior,Enterprise,Tier-1,6.0,0.0,0.0,0.0,122763.0,53.0,2023-07-29,Built ML pipeline for preprocessing,2023.0,7.0,0.0
38.0,Male,B.Sc,13.0,Mid,Enterprise,Tier-2,4.0,0.0,1.0,0.0,152682.0,65.0,2023-12-10,Built ML pipeline for preprocessing,2023.0,12.0,1.0
38.0,Female,B.Sc,16.0,Junior,Startup,Tier-3,4.0,2.0,0.0,5.0,125526.0,58.0,2024-12-26,Worked on microservices deployment,2024.0,12.0,0.0
27.0,Male,B.Sc,4.0,Senior,Startup,Remote,9.0,1.0,1.0,2.0,86319.0,50.0,2024-03-03,Contributed to open-source NLP repo,2024.0,3.0,2.0
29.0,Male,B.Sc,8.0,Mid,SME,Tier-1,6.0,2.0,1.0,1.0,110973.0,51.0,2023-03-06,No relevant project mentioned,2023.0,3.0,1.0
20.0,Male,B.Sc+Cert,1.0,Junior,SME,Tier-1,7.0,2.0,1.0,2.0,58879.0,48.0,2023-09-11,Built ML pipeline for preprocessing,2023.0,9.0,0.0
25.0,Male,M.Sc,3.0,Mid,Startup,Remote,9.0,2.0,0.0,0.0,80688.0,65.0,2024-06-01,No relevant project mentioned,2024.0,6.0,1.0
36.0,Male,B.Sc,14.0,Junior,SME,Tier-1,7.0,1.0,0.0,6.0,172832.0,56.0,2023-10-21,No relevant project mentioned,2023.0,10.0,0.0
40.0,Female,M.Sc,10.0,Senior,SME,Tier-2,6.0,1.0,0.0,4.0,140341.0,45.0,2023-08-09,Worked on microservices deployment,2023.0,8.0,2.0
23.0,Male,M.Sc,0.0,Mid,Enterprise,Tier-1,5.0,0.0,0.0,6.0,90142.0,67.0,2024-03-02,Built ML pipeline for preprocessing,2024.0,3.0,1.0
26.0,Male,B.Sc+Cert,4.0,Junior,SME,Tier-2,5.0,1.0,0.0,0.0,70212.0,60.0,2023-11-09,Built ML pipeline for preprocessing,2023.0,11.0,0.0
30.0,Male,B.Sc+Cert,4.0,Mid,SME,Tier-3,2.0,0.0,0.0,4.0,60364.0,50.0,2024-12-15,Experience in data cleaning and ETL,2024.0,12.0,1.0
32.0,Female,B.Sc,9.0,Junior,Enterprise,Tier-1,3.0,0.0,0.0,2.0,118872.0,63.4,2024-04-08,Worked on microservices deployment,2024.0,4.0,0.0
25.0,Male,M.Sc,1.0,Mid,Startup,Tier-2,6.0,0.0,0.0,1.0,54920.0,57.0,2024-08-04,Contributed to open-source NLP repo,2024.0,8.0,1.0
33.0,Male,M.Sc,13.0,Junior,Startup,Tier-1,6.0,2.0,1.0,2.0,141394.0,64.0,2024-07-30,Built ML pipeline for preprocessing,2024.0,7.0,0.0
27.0,Male,M.Sc,3.0,Mid,Enterprise,Tier-1,4.0,1.0,1.0,6.0,121060.0,61.0,2023-09-09,Contributed to open-source NLP repo,2023.0,9.0,1.0
30.0,Female,B.Sc,6.0,Lead,Startup,Tier-1,6.0,0.0,0.0,3.0,121773.0,50.0,2024-11-25,Worked on microservices deployment,2024.0,11.0,3.0
33.0,Other,B.Sc,8.0,Junior,Enterprise,Tier-3,6.0,0.0,1.0,1.0,91938.0,52.0,2023-04-22,Contributed to open-source NLP repo,2023.0,4.0,0.0
30.0,Male,B.Sc,10.0,Lead,Startup,Tier-1,6.0,0.0,1.0,7.0,145458.0,76.0,2023-10-18,Built ML pipeline for preprocessing,2023.0,10.0,3.0
27.0,Female,B.Sc,7.0,Mid,Startup,Tier-2,1.0,2.0,0.0,1.0,86814.0,44.0,2023-10-07,Contributed to open-source NLP repo,2023.0,10.0,1.0
29.0,Female,B.Sc,10.0,Junior,Enterprise,Tier-2,4.0,2.0,0.0,4.0,132599.0,69.0,2023-10-21,Built ML pipeline for preprocessing,2023.0,10.0,0.0
29.0,Male,M.Sc,2.0,Mid,SME,Tier-2,3.0,1.0,0.0,4.0,59969.0,58.0,2024-05-29,Experience in data cleaning and ETL,2024.0,5.0,1.0
28.0,Male,B.Sc,1.0,Mid,Enterprise,Tier-2,5.0,1.0,1.0,3.0,69523.0,63.8,2023-06-28,No relevant project mentioned,2023.0,6.0,1.0
28.0,Male,M.Sc,7.0,Mid,Startup,Tier-2,11.0,2.0,0.0,0.8,120461.0,58.0,2023-07-08,No relevant project mentioned,2023.0,7.0,1.0
40.0,Female,B.Sc,14.0,Junior,Startup,Tier-1,8.0,0.0,1.0,0.0,172919.0,51.0,2023-06-17,Built ML pipeline for preprocessing,2023.0,6.0,0.0
33.0,Male,B.Sc+Cert,8.0,Junior,Enterprise,Tier-2,4.0,0.0,1.0,7.0,108609.0,44.0,2023-02-23,Built ML pipeline for preprocessing,2023.0,2.0,0.0
28.0,Female,B.Sc,9.0,Senior,SME,Tier-1,6.0,1.0,1.0,2.6,155281.0,65.0,2024-07-31,Contributed to open-source NLP repo,2024.0,7.0,2.0
34.0,Male,B.Sc,9.0,Mid,SME,Remote,4.0,0.0,0.0,2.0,113570.0,67.0,2024-09-18,Built ML pipeline for preprocessing,2024.0,9.0,1.0
28.0,Female,M.Sc,0.0,Mid,Startup,Tier-3,7.0,0.0,0.0,0.0,41993.0,60.6,2023-11-12,Worked on microservices deployment,2023.0,11.0,1.0
37.0,Male,M.Eng,15.0,Junior,SME,Tier-1,2.0,1.0,0.0,0.0,170949.0,72.0,2023-09-28,Built ML pipeline for preprocessing,2023.0,9.0,0.0
32.0,Male,B.Sc,4.0,Senior,Enterprise,Tier-2,2.0,0.6,0.0,2.0,144338.0,48.0,2024-12-26,No relevant project mentioned,2024.0,12.0,2.0
29.0,Female,B.Sc,8.0,Lead,Enterprise,Remote,4.0,1.0,1.0,4.0,159655.0,61.2,2024-03-05,Contributed to open-source NLP repo,2024.0,3.0,3.0
33.0,Female,B.Sc,9.0,Junior,SME,Tier-1,10.0,1.0,1.0,1.0,114316.0,51.0,2024-09-13,Contributed to open-source NLP repo,2024.0,9.0,0.0
21.0,Female,B.Sc+Cert,0.0,Junior,SME,Tier-3,9.0,1.0,1.0,0.0,44348.0,54.6,2023-07-02,Contributed to open-source NLP repo,2023.0,7.0,0.0
23.0,Male,B.Sc,1.0,Senior,SME,Tier-1,5.0,1.0,0.0,2.0,74340.0,64.0,2023-09-17,Built ML pipeline for preprocessing,2023.0,9.0,2.0
23.0,Male,M.Sc,0.0,Senior,SME,Tier-2,2.0,1.0,0.0,3.0,60050.0,70.0,2023-01-24,No relevant project mentioned,2023.0,1.0,2.0
31.0,Male,B.Sc,9.0,Mid,Enterprise,Remote,3.0,1.0,1.0,1.0,123306.0,62.0,2023-04-04,Experience in data cleaning and ETL,2023.0,4.0,1.0
40.0,Male,B.Sc,19.0,Senior,Startup,Tier-2,5.2,1.0,1.0,3.0,187245.0,43.0,2023-09-13,Built ML pipeline for preprocessing,2023.0,9.0,2.0
43.0,Male,B.Sc,19.0,Mid,Startup,Tier-2,6.0,2.0,0.0,0.0,169821.0,61.2,2023-08-02,Worked on microservices deployment,2023.0,8.0,1.0
34.0,Male,B.Sc,10.0,Junior,Enterprise,Remote,8.0,1.0,1.0,1.0,127638.0,60.0,2024-05-10,Contributed to open-source NLP repo,2024.0,5.0,0.0
33.0,Male,M.Sc,8.6,Mid,Startup,Tier-3,3.0,4.0,0.0,2.0,140282.0,63.0,2023-02-09,Worked on microservices deployment,2023.0,2.0,1.0
20.0,Other,B.Sc+Cert,0.0,Mid,Startup,Tier-2,4.0,0.0,0.0,4.0,40971.0,64.0,2024-04-07,Experience in data cleaning and ETL,2024.0,4.0,1.0
27.0,Male,B.Sc,2.0,Lead,SME,Tier-2,3.4,1.0,1.0,1.0,57671.0,83.0,2024-03-11,Built ML pipeline for preprocessing,2024.0,3.0,3.0
25.0,Male,M.Eng,2.0,Junior,Enterprise,Tier-2,5.0,1.0,1.0,1.0,62752.0,62.0,2024-07-02,Experience in data cleaning and ETL,2024.0,7.0,0.0
26.0,Male,B.Sc,0.0,Mid,SME,Tier-3,4.0,0.0,0.0,2.0,35353.0,58.0,2024-12-16,Worked on microservices deployment,2024.0,12.0,1.0
29.0,Male,B.Sc,6.0,Senior,SME,Remote,6.0,4.0,1.0,2.0,116127.0,46.0,2023-07-30,Worked on microservices deployment,2023.0,7.0,2.0
27.0,Male,B.Sc,4.0,Junior,Enterprise,Tier-3,5.0,0.0,1.0,2.0,58720.0,44.0,2023-05-03,Experience in data cleaning and ETL,2023.0,5.0,0.0
20.0,Female,B.Sc+Cert,0.0,Mid,Enterprise,Tier-3,7.0,1.0,0.0,1.0,47616.0,57.0,2024-04-03,Experience in data cleaning and ETL,2024.0,4.0,1.0
34.0,Female,M.Sc,9.0,Senior,Enterprise,Tier-1,4.0,0.0,1.0,3.0,174341.0,53.0,2023-10-13,No relevant project mentioned,2023.0,10.0,2.0
24.0,Female,M.Sc,5.0,Mid,Startup,Tier-3,5.0,0.0,0.0,4.0,82261.0,54.0,2023-10-03,Built ML pipeline for preprocessing,2023.0,10.0,1.0
31.0,Other,M.Eng,8.0,Mid,Startup,Tier-3,6.0,1.0,0.0,0.0,99036.0,53.6,2023-09-01,Built ML pipeline for preprocessing,2023.0,9.0,1.0
42.0,Male,M.Sc,19.0,Senior,SME,Tier-3,5.0,1.0,0.0,1.0,218277.0,66.0,2023-05-23,No relevant project mentioned,2023.0,5.0,2.0
24.0,Male,B.Sc+Cert,6.0,Junior,Startup,Tier-1,8.0,0.0,0.0,3.0,88243.0,54.0,2023-11-16,Built ML pipeline for preprocessing,2023.0,11.0,0.0
20.0,Male,M.Sc,0.0,Lead,Startup,Remote,3.8,3.0,0.0,3.0,78695.0,58.8,2024-01-10,Experience in data cleaning and ETL,2024.0,1.0,3.0
28.0,Male,B.Sc+Cert,3.0,Mid,Startup,Tier-1,3.0,1.0,0.0,4.0,74504.0,56.0,2024-03-08,Built ML pipeline for preprocessing,2024.0,3.0,1.0
37.0,Male,B.Sc,15.0,Mid,SME,Tier-1,2.0,2.0,1.0,3.0,319992.0,69.0,2024-08-01,Built ML pipeline for preprocessing,2024.0,8.0,1.0
42.0,Male,B.Sc,17.0,Mid,SME,Tier-2,5.0,0.0,0.0,2.2,189683.0,83.0,2023-05-02,No relevant project mentioned,2023.0,5.0,1.0
23.0,Male,B.Sc,1.0,Lead,Enterprise,Tier-2,6.0,0.0,0.0,2.0,79783.0,63.8,2023-08-23,Built ML pipeline for preprocessing,2023.0,8.0,3.0
33.0,Male,B.Sc,14.0,Junior,Startup,Tier-1,7.0,0.0,1.0,0.0,144420.0,90.0,2024-03-04,Contributed to open-source NLP repo,2024.0,3.0,0.0
27.0,Male,M.Sc,3.0,Junior,SME,Tier-3,4.2,2.0,0.0,0.0,59008.0,64.0,2023-05-06,Contributed to open-source NLP repo,2023.0,5.0,0.0
29.0,Male,B.Sc,7.0,Junior,Startup,Tier-1,4.8,1.0,0.0,6.0,88805.0,55.0,2024-06-27,No relevant project mentioned,2024.0,6.0,0.0
46.0,Male,M.Sc,24.0,Junior,SME,Tier-1,7.0,3.0,0.0,6.0,199189.0,60.0,2023-07-22,Built ML pipeline for preprocessing,2023.0,7.0,0.0
21.0,Male,B.Sc,0.0,Mid,SME,Tier-1,6.0,3.0,0.0,3.0,57360.0,62.0,2023-09-30,Experience in data cleaning and ETL,2023.0,9.0,1.0
32.0,Male,B.Sc,7.4,Lead,SME,Remote,11.0,2.0,0.0,1.0,118853.0,60.0,2023-06-23,Built ML pipeline for preprocessing,2023.0,6.0,3.0
33.0,Female,B.Sc,10.0,Senior,Enterprise,Tier-1,10.0,0.0,0.0,2.0,165591.0,62.0,2023-08-26,Built ML pipeline for preprocessing,2023.0,8.0,2.0
37.0,Male,B.Sc+Cert,17.0,Junior,Enterprise,Tier-1,7.0,3.0,0.0,3.0,200915.0,50.0,2024-04-06,Worked on microservices deployment,2024.0,4.0,0.0
31.0,Male,B.Sc,9.6,Mid,SME,Tier-2,10.0,1.0,0.0,2.0,129721.0,63.6,2023-04-20,Experience in data cleaning and ETL,2023.0,4.0,1.0
32.0,Female,B.Sc,4.0,Mid,Enterprise,Tier-2,4.0,1.0,0.0,3.0,72972.0,54.0,2024-02-16,Contributed to open-source NLP repo,2024.0,2.0,1.0
28.0,Male,M.Sc,6.0,Junior,SME,Tier-3,6.0,0.0,0.0,0.0,84808.0,44.0,2023-03-12,Contributed to open-source NLP repo,2023.0,3.0,0.0
32.0,Male,M.Sc,10.0,Senior,Enterprise,Remote,4.0,0.0,0.0,1.0,167035.0,76.0,2024-10-17,Experience in data cleaning and ETL,2024.0,10.0,2.0
28.0,Male,B.Sc,3.4,Senior,SME,Tier-3,8.0,1.0,1.0,1.6,94809.0,71.0,2024-12-18,No relevant project mentioned,2024.0,12.0,2.0
34.0,Male,B.Sc,10.0,Senior,SME,Tier-1,8.0,1.0,0.0,6.0,135932.0,77.0,2023-12-23,Worked on microservices deployment,2023.0,12.0,2.0
28.0,Female,B.Sc,4.0,Mid,Enterprise,Tier-2,6.0,1.0,0.0,5.0,84644.0,53.0,2024-02-27,Worked on microservices deployment,2024.0,2.0,1.0
32.0,Female,B.Sc+Cert,11.0,Mid,Startup,Tier-2,9.0,0.0,1.0,3.0,147513.0,60.0,2023-08-29,Experience in data cleaning and ETL,2023.0,8.0,1.0
30.0,Male,B.Sc,4.0,Junior,SME,Tier-1,2.0,0.0,1.0,0.0,69633.0,69.0,2024-08-25,Contributed to open-source NLP repo,2024.0,8.0,0.0
37.0,Male,B.Sc,12.0,Mid,Enterprise,Tier-1,4.0,1.0,0.0,1.0,173187.0,49.0,2024-10-31,Contributed to open-source NLP repo,2024.0,10.0,1.0
30.0,Male,B.Sc,10.0,Mid,Enterprise,Tier-2,2.0,0.8,0.0,0.0,136787.0,56.0,2024-12-19,Experience in data cleaning and ETL,2024.0,12.0,1.0
20.0,Male,B.Sc,0.0,Senior,Startup,Tier-1,5.0,1.0,1.0,2.0,48571.0,62.2,2024-07-22,Built ML pipeline for preprocessing,2024.0,7.0,2.0
38.0,Male,M.Sc,16.0,Senior,SME,Remote,10.0,2.0,1.0,1.0,198638.0,60.0,2024-07-21,No relevant project mentioned,2024.0,7.0,2.0
25.0,Male,B.Sc,2.0,Lead,Enterprise,Tier-3,8.0,2.0,0.0,2.0,69795.0,51.0,2024-11-09,No relevant project mentioned,2024.0,11.0,3.0
26.0,Male,B.Sc,6.0,Senior,Enterprise,Tier-1,2.0,1.0,0.0,7.0,136911.0,56.0,2023-05-07,No relevant project mentioned,2023.0,5.0,2.0
26.0,Male,B.Sc,4.0,Junior,SME,Tier-1,4.0,0.0,1.0,1.0,73283.0,63.0,2024-03-01,No relevant project mentioned,2024.0,3.0,0.0
38.0,Male,B.Sc,14.0,Mid,Enterprise,Remote,4.0,3.0,0.0,1.0,189263.0,60.8,2024-06-13,Worked on microservices deployment,2024.0,6.0,1.0
20.0,Male,B.Sc,0.0,Junior,Enterprise,Tier-1,2.0,1.0,1.0,0.0,195444.0,63.0,2023-03-16,No relevant project mentioned,2023.0,3.0,0.0
49.0,Male,M.Eng,23.0,Junior,Startup,Tier-3,4.6,2.0,0.0,2.0,242657.0,46.0,2023-10-05,Experience in data cleaning and ETL,2023.0,10.0,0.0
36.0,Female,M.Sc,12.0,Mid,Enterprise,Tier-2,5.6,1.0,1.0,2.0,171147.0,64.0,2024-05-08,Built ML pipeline for preprocessing,2024.0,5.0,1.0
31.0,Male,B.Sc+Cert,10.0,Mid,SME,Remote,4.0,0.0,1.0,3.0,129699.0,52.0,2024-01-23,Contributed to open-source NLP repo,2024.0,1.0,1.0
30.0,Male,B.Sc+Cert,4.0,Mid,SME,Tier-3,3.0,1.0,0.0,2.0,74924.0,52.8,2024-06-19,Built ML pipeline for preprocessing,2024.0,6.0,1.0
32.0,Female,M.Sc,10.0,Junior,SME,Tier-1,5.2,1.0,0.0,5.0,126364.0,61.0,2024-04-06,No relevant project mentioned,2024.0,4.0,0.0
33.0,Male,B.Sc,9.0,Junior,SME,Tier-1,4.2,1.0,0.0,1.0,134752.0,62.0,2023-11-04,No relevant project mentioned,2023.0,11.0,0.0
34.0,Male,M.Sc,14.0,Junior,Enterprise,Tier-2,1.0,1.0,0.0,2.0,139614.0,53.0,2024-08-01,No relevant project mentioned,2024.0,8.0,0.0
33.0,Male,M.Eng,10.0,Junior,SME,Remote,7.0,2.0,0.0,3.0,128323.0,62.6,2023-05-03,No relevant project mentioned,2023.0,5.0,0.0
31.0,Male,M.Sc,10.0,Junior,Enterprise,Tier-1,8.0,0.0,0.0,1.0,145363.0,35.0,2023-10-14,Built ML pipeline for preprocessing,2023.0,10.0,0.0
29.0,Male,B.Sc,9.0,Mid,Enterprise,Tier-2,3.0,0.0,0.0,1.0,111468.0,56.0,2023-02-22,Built ML pipeline for preprocessing,2023.0,2.0,1.0
29.0,Male,B.Sc,6.0,Senior,Enterprise,Tier-1,4.0,1.0,1.0,2.0,133276.0,61.0,2024-03-20,Built ML pipeline for preprocessing,2024.0,3.0,2.0
29.0,Male,M.Eng,5.0,Mid,SME,Remote,7.0,1.0,0.0,0.0,102056.0,56.0,2023-05-01,Built ML pipeline for preprocessing,2023.0,5.0,1.0
37.0,Female,M.Sc,15.0,Mid,Startup,Tier-3,6.0,0.0,1.0,5.0,164859.0,56.0,2024-11-28,Built ML pipeline for preprocessing,2024.0,11.0,1.0
