age,gender,education,experience_years,role_seniority,company_size,location_tier,skills_count,certifications,worked_remote,last_promotion_years_ago,salary_bdt,recent_project_description_length,survey_date,recent_note,survey_year,survey_month,role_seniority_encoded,survey_day,survey_quarter,survey_day_of_week,estimated_joining_date,joining_year,joining_month,joining_day,joining_quarter,joining_day_of_week,tenure_years,tenure_months,tenure_category
29,Male,M.Sc,7.0,Senior,SME,Tier-2,2.0,1.0,0,,113994,58.0,2023-09-12,Contributed to open-source NLP repo,2023,9,2,12,3,Tuesday,2016-09-11 06:00:00,2016.0,9.0,11.0,3.0,Sunday,9.94,119,6-10 Years
30,Female,M.Eng,8.0,Mid,Startup,Tier-1,3.0,2.0,0,4.0,139459,69.0,2024-10-29,No relevant project mentioned,2024,10,1,29,4,Tuesday,2016-10-29 00:00:00,2016.0,10.0,29.0,4.0,Saturday,9.82,118,6-10 Years
34,Male,B.Sc+Cert,11.0,Senior,SME,Tier-1,6.0,3.0,1,5.0,176828,45.0,2024-02-29,Contributed to open-source NLP repo,2024,2,2,29,1,Thursday,2013-02-28 06:00:00,2013.0,2.0,28.0,1.0,Thursday,13.48,162,11-20 Years
31,Male,B.Sc+Cert,6.0,Lead,Startup,Tier-2,7.0,1.0,0,0.0,112475,75.0,2023-01-04,Contributed to open-source NLP repo,2023,1,3,4,1,Wednesday,2017-01-03 12:00:00,2017.0,1.0,3.0,1.0,Tuesday,9.63,116,6-10 Years
36,Male,M.Sc,6.0,Mid,Startup,Remote,6.0,0.0,0,1.0,82609,48.0,2023-03-25,,2023,3,1,25,1,Saturday,2017-03-24 12:00:00,2017.0,3.0,24.0,1.0,Friday,9.41,113,6-10 Years
32,Male,B.Sc,6.0,Junior,SME,Tier-1,8.0,3.0,0,0.0,99598,63.0,2024-12-09,Built ML pipeline for preprocessing,2024,12,0,9,4,Monday,2018-12-09 12:00:00,2018.0,12.0,9.0,4.0,Sunday,7.7,92,6-10 Years
26,Male,B.Sc,0.0,Mid,Enterprise,Tier-1,5.0,2.0,0,1.0,66246,75.0,2023-08-02,No relevant project mentioned,2023,8,1,2,3,Wednesday,2023-08-02 00:00:00,2023.0,8.0,2.0,3.0,Wednesday,3.06,37,3-5 Years
32,Male,B.Sc,10.0,Lead,Startup,Tier-2,8.0,0.0,0,0.0,135496,,2024-10-18,Built ML pipeline for preprocessing,2024,10,3,18,4,Friday,2014-10-18 12:00:00,2014.0,10.0,18.0,4.0,Saturday,11.84,142,11-20 Years
23,Female,B.Sc,0.0,Senior,SME,Tier-1,4.0,1.0,0,2.0,64159,74.0,2023-02-26,Contributed to open-source NLP repo,2023,2,2,26,1,Sunday,2023-02-26 00:00:00,2023.0,2.0,26.0,1.0,Sunday,3.49,42,3-5 Years
31,Male,M.Sc,5.0,Senior,Startup,Tier-2,4.0,0.0,1,4.0,110316,65.0,2023-06-03,Contributed to open-source NLP repo,2023,6,2,3,2,Saturday,2018-06-02 18:00:00,2018.0,6.0,2.0,2.0,Saturday,8.22,99,6-10 Years
30,Female,M.Sc,7.0,Senior,Startup,Tier-1,8.0,1.0,1,2.0,142535,43.0,2024-09-03,No relevant project mentioned,2024,9,2,3,3,Tuesday,2017-09-03 06:00:00,2017.0,9.0,3.0,3.0,Sunday,8.97,108,6-10 Years
29,Male,M.Sc,4.0,Senior,SME,Tier-1,6.0,2.0,1,1.0,111924,,2024-12-12,Built ML pipeline for preprocessing,2024,12,2,12,4,Thursday,2020-12-12 00:00:00,2020.0,12.0,12.0,4.0,Saturday,5.69,68,6-10 Years
29,Male,B.Sc,7.0,Senior,Enterprise,Tier-1,11.0,0.0,0,0.0,162560,48.0,2024-02-05,Experience in data cleaning and ETL,2024,2,2,5,1,Monday,2017-02-04 06:00:00,2017.0,2.0,4.0,1.0,Saturday,9.54,114,6-10 Years
20,Male,M.Sc,0.0,Mid,Startup,Tier-2,2.0,0.0,0,0.0,37065,60.0,2024-06-03,Experience in data cleaning and ETL,2024,6,1,3,2,Monday,2024-06-03 00:00:00,2024.0,6.0,3.0,2.0,Monday,2.22,27,3-5 Years
27,Male,B.Sc,6.0,Junior,Enterprise,Tier-2,5.0,0.0,1,3.0,101636,73.0,2024-06-05,Worked on microservices deployment,2024,6,0,5,2,Wednesday,2018-06-05 12:00:00,2018.0,6.0,5.0,2.0,Tuesday,8.21,99,6-10 Years
31,Male,B.Sc,2.0,Mid,Startup,Tier-1,3.0,1.0,0,0.0,54640,69.0,2024-09-27,Built ML pipeline for preprocessing,2024,9,1,27,3,Friday,2022-09-27 12:00:00,2022.0,9.0,27.0,3.0,Tuesday,3.9,47,3-5 Years
31,Male,M.Sc,7.0,Mid,Enterprise,Remote,8.0,2.0,1,6.0,134328,71.0,2023-09-27,Worked on microservices deployment,2023,9,1,27,3,Wednesday,2016-09-26 06:00:00,2016.0,9.0,26.0,3.0,Monday,9.9,119,6-10 Years
24,Male,M.Sc,2.0,Senior,Enterprise,Tier-1,4.0,0.0,1,2.0,96911,67.0,2024-06-22,Built ML pipeline for preprocessing,2024,6,2,22,2,Saturday,2022-06-22 12:00:00,2022.0,6.0,22.0,2.0,Wednesday,4.17,50,3-5 Years
38,Female,PhD,14.0,Mid,SME,Tier-1,7.0,1.0,0,,200400,,2024-05-26,,2024,5,1,26,2,Sunday,2010-05-26 12:00:00,2010.0,5.0,26.0,2.0,Wednesday,16.24,195,11-20 Years
25,Female,B.Sc,0.0,Junior,Startup,Tier-2,9.0,0.0,0,0.0,27649,61.0,2024-05-31,,2024,5,0,31,2,Friday,2024-05-31 00:00:00,2024.0,5.0,31.0,2.0,Friday,2.23,27,3-5 Years
36,Male,B.Sc,14.0,Junior,SME,Tier-1,6.0,1.0,0,,157368,47.0,2024-02-16,,2024,2,0,16,1,Friday,2010-02-15 12:00:00,2010.0,2.0,15.0,1.0,Monday,16.51,198,11-20 Years
33,Male,B.Sc,12.0,Mid,SME,Tier-2,4.0,3.0,0,5.0,136213,40.0,2024-10-06,,2024,10,1,6,4,Sunday,2012-10-06 00:00:00,2012.0,10.0,6.0,4.0,Saturday,13.88,167,11-20 Years
26,Male,B.Sc,0.0,Mid,Enterprise,Remote,2.0,2.0,1,6.0,56180,69.0,2023-12-08,No relevant project mentioned,2023,12,1,8,4,Friday,2023-12-08 00:00:00,2023.0,12.0,8.0,4.0,Friday,2.71,33,3-5 Years
41,Male,,15.0,Junior,SME,Tier-2,7.0,2.0,1,0.0,169623,70.0,2023-05-20,Contributed to open-source NLP repo,2023,5,0,20,2,Saturday,2008-05-19 06:00:00,2008.0,5.0,19.0,2.0,Monday,18.26,219,11-20 Years
23,Male,M.Sc,0.0,Junior,SME,Tier-2,9.0,0.0,1,4.0,51275,53.0,2023-09-21,Built ML pipeline for preprocessing,2023,9,0,21,3,Thursday,2023-09-21 00:00:00,2023.0,9.0,21.0,3.0,Thursday,2.92,35,3-5 Years
36,Male,B.Sc+Cert,16.0,Mid,Enterprise,Tier-2,4.0,0.0,0,1.0,198835,50.0,2024-03-24,Worked on microservices deployment,2024,3,1,24,1,Sunday,2008-03-24 00:00:00,2008.0,3.0,24.0,1.0,Monday,18.41,221,11-20 Years
36,Male,B.Sc,13.0,Junior,Enterprise,Tier-1,7.0,1.0,1,1.0,144484,39.0,2023-08-15,Contributed to open-source NLP repo,2023,8,0,15,3,Tuesday,2010-08-14 18:00:00,2010.0,8.0,14.0,3.0,Saturday,16.02,192,11-20 Years
26,Male,B.Sc+Cert,6.0,Junior,SME,Tier-2,7.0,1.0,1,2.0,88189,59.0,2023-03-01,No relevant project mentioned,2023,3,0,1,1,Wednesday,2017-02-28 12:00:00,2017.0,2.0,28.0,1.0,Tuesday,9.48,114,6-10 Years
38,Other,B.Sc,10.0,Mid,Enterprise,Tier-1,4.0,0.0,1,7.0,141857,65.0,2023-03-21,No relevant project mentioned,2023,3,1,21,1,Tuesday,2013-03-20 12:00:00,2013.0,3.0,20.0,1.0,Wednesday,13.42,161,11-20 Years
28,Male,B.Sc+Cert,1.0,Mid,SME,Remote,3.0,1.0,1,0.0,62370,,2023-02-24,Worked on microservices deployment,2023,2,1,24,1,Friday,2022-02-23 18:00:00,2022.0,2.0,23.0,1.0,Wednesday,4.49,54,3-5 Years
32,Female,B.Sc,11.0,Mid,SME,Tier-1,3.0,1.0,0,0.0,143678,62.0,2024-08-28,Contributed to open-source NLP repo,2024,8,1,28,3,Wednesday,2013-08-28 06:00:00,2013.0,8.0,28.0,3.0,Wednesday,12.98,156,11-20 Years
32,Male,B.Sc,5.0,Junior,SME,Tier-2,6.0,0.0,0,2.0,68626,57.0,2024-03-02,Built ML pipeline for preprocessing,2024,3,0,2,1,Saturday,2019-03-02 18:00:00,2019.0,3.0,2.0,1.0,Saturday,7.47,90,6-10 Years
29,Male,B.Sc,7.0,Senior,Enterprise,Remote,3.0,1.0,0,5.0,137402,38.0,2024-07-06,No relevant project mentioned,2024,7,2,6,3,Saturday,2017-07-06 06:00:00,2017.0,7.0,6.0,3.0,Thursday,9.13,110,6-10 Years
35,Male,B.Sc+Cert,12.0,Mid,SME,Tier-3,4.0,2.0,0,2.0,140140,69.0,2024-06-05,,2024,6,1,5,2,Wednesday,2012-06-05 00:00:00,2012.0,6.0,5.0,2.0,Tuesday,14.21,171,11-20 Years
35,Male,B.Sc,11.0,Junior,SME,Remote,5.0,1.0,1,1.0,147462,46.0,2023-08-14,,2023,8,0,14,3,Monday,2012-08-13 06:00:00,2012.0,8.0,13.0,3.0,Monday,14.02,168,11-20 Years
20,Male,,0.0,Junior,SME,Tier-2,5.0,1.0,0,7.0,35273,63.0,2023-04-26,Experience in data cleaning and ETL,2023,4,0,26,2,Wednesday,2023-04-26 00:00:00,2023.0,4.0,26.0,2.0,Wednesday,3.33,40,3-5 Years
38,Male,B.Sc+Cert,12.0,Junior,SME,Tier-1,,0.0,0,7.0,120729,63.0,2023-12-06,Contributed to open-source NLP repo,2023,12,0,6,4,Wednesday,2011-12-06 00:00:00,2011.0,12.0,6.0,4.0,Tuesday,14.71,177,11-20 Years
20,Male,B.Sc,0.0,Junior,SME,Tier-3,2.0,1.0,0,,24287,,2023-04-17,Experience in data cleaning and ETL,2023,4,0,17,2,Monday,2023-04-17 00:00:00,2023.0,4.0,17.0,2.0,Monday,3.35,40,3-5 Years
36,Male,B.Sc,12.0,Junior,Enterprise,Tier-1,3.0,0.0,1,4.0,142737,,2024-06-02,Worked on microservices deployment,2024,6,0,2,2,Sunday,2012-06-02 00:00:00,2012.0,6.0,2.0,2.0,Saturday,14.22,171,11-20 Years
37,Male,B.Sc,13.0,Mid,SME,Tier-1,5.0,0.0,0,3.0,143301,52.0,2024-06-16,Worked on microservices deployment,2024,6,1,16,2,Sunday,2011-06-16 18:00:00,2011.0,6.0,16.0,2.0,Thursday,15.18,182,11-20 Years
23,Male,B.Sc,0.0,Mid,Startup,Tier-3,7.0,1.0,0,1.0,31417,60.0,2023-11-27,Worked on microservices deployment,2023,11,1,27,4,Monday,2023-11-27 00:00:00,2023.0,11.0,27.0,4.0,Monday,2.74,33,3-5 Years
28,Male,B.Sc+Cert,7.0,Mid,Enterprise,Tier-2,2.0,3.0,0,0.0,128591,71.0,2023-04-11,Built ML pipeline for preprocessing,2023,4,1,11,2,Tuesday,2016-04-10 06:00:00,2016.0,4.0,10.0,2.0,Sunday,10.37,124,11-20 Years
23,Male,M.Sc,,Senior,Enterprise,Remote,2.0,1.0,0,2.0,92953,75.0,2023-08-03,No relevant project mentioned,2023,8,2,3,3,Thursday,,,,,,,,,
29,Male,B.Sc,5.0,Junior,SME,Remote,7.0,0.0,1,6.0,77953,59.0,2024-07-09,Built ML pipeline for preprocessing,2024,7,0,9,3,Tuesday,2019-07-09 18:00:00,2019.0,7.0,9.0,3.0,Tuesday,7.12,85,6-10 Years
28,Male,PhD,6.0,Senior,Startup,Remote,1.0,0.0,0,5.0,117821,62.0,2023-08-11,,2023,8,2,11,3,Friday,2017-08-10 12:00:00,2017.0,8.0,10.0,3.0,Thursday,9.03,108,6-10 Years
35,Female,B.Sc,11.0,Junior,Enterprise,Tier-1,6.0,0.0,0,0.0,122763,53.0,2023-07-29,,2023,7,0,29,3,Saturday,2012-07-28 06:00:00,2012.0,7.0,28.0,3.0,Saturday,14.07,169,11-20 Years
38,Male,B.Sc,13.0,Mid,Enterprise,Tier-2,4.0,0.0,1,0.0,152682,65.0,2023-12-10,,2023,12,1,10,4,Sunday,2010-12-09 18:00:00,2010.0,12.0,9.0,4.0,Thursday,15.7,188,11-20 Years
38,Female,B.Sc,16.0,Junior,Startup,Tier-3,4.0,2.0,0,5.0,125526,58.0,2024-12-26,Worked on microservices deployment,2024,12,0,26,4,Thursday,2008-12-26 00:00:00,2008.0,12.0,26.0,4.0,Friday,17.66,212,11-20 Years
27,Male,B.Sc,4.0,Senior,Startup,Remote,9.0,1.0,1,2.0,86319,50.0,2024-03-03,Contributed to open-source NLP repo,2024,3,2,3,1,Sunday,2020-03-03 00:00:00,2020.0,3.0,3.0,1.0,Tuesday,6.47,78,6-10 Years
29,Male,B.Sc,8.0,Mid,SME,Tier-1,6.0,2.0,1,1.0,110973,51.0,2023-03-06,No relevant project mentioned,2023,3,1,6,1,Monday,2015-03-06 00:00:00,2015.0,3.0,6.0,1.0,Friday,11.47,138,11-20 Years
20,Male,B.Sc+Cert,1.0,Junior,SME,Tier-1,7.0,2.0,1,2.0,58879,48.0,2023-09-11,,2023,9,0,11,3,Monday,2022-09-10 18:00:00,2022.0,9.0,10.0,3.0,Saturday,3.95,47,3-5 Years
25,Male,M.Sc,3.0,Mid,Startup,Remote,9.0,2.0,0,0.0,80688,65.0,2024-06-01,No relevant project mentioned,2024,6,1,1,2,Saturday,2021-06-01 06:00:00,2021.0,6.0,1.0,2.0,Tuesday,5.22,63,6-10 Years
36,Male,B.Sc,14.0,Junior,SME,Tier-1,7.0,1.0,0,6.0,172832,56.0,2023-10-21,No relevant project mentioned,2023,10,0,21,4,Saturday,2009-10-20 12:00:00,2009.0,10.0,20.0,4.0,Tuesday,16.84,202,11-20 Years
40,Female,M.Sc,10.0,Senior,SME,Tier-2,6.0,1.0,0,4.0,140341,45.0,2023-08-09,Worked on microservices deployment,2023,8,2,9,3,Wednesday,2013-08-08 12:00:00,2013.0,8.0,8.0,3.0,Thursday,13.04,156,11-20 Years
23,Male,M.Sc,0.0,Mid,Enterprise,Tier-1,5.0,0.0,0,6.0,90142,67.0,2024-03-02,Built ML pipeline for preprocessing,2024,3,1,2,1,Saturday,2024-03-02 00:00:00,2024.0,3.0,2.0,1.0,Saturday,2.48,30,3-5 Years
26,Male,B.Sc+Cert,4.0,Junior,SME,Tier-2,5.0,1.0,0,0.0,70212,60.0,2023-11-09,Built ML pipeline for preprocessing,2023,11,0,9,4,Thursday,2019-11-09 00:00:00,2019.0,11.0,9.0,4.0,Saturday,6.79,81,6-10 Years
30,Male,B.Sc+Cert,4.0,Mid,SME,Tier-3,2.0,0.0,0,4.0,60364,50.0,2024-12-15,Experience in data cleaning and ETL,2024,12,1,15,4,Sunday,2020-12-15 00:00:00,2020.0,12.0,15.0,4.0,Tuesday,5.69,68,6-10 Years
32,Female,B.Sc,9.0,Junior,Enterprise,Tier-1,3.0,0.0,0,2.0,118872,,2024-04-08,Worked on microservices deployment,2024,4,0,8,2,Monday,2015-04-08 18:00:00,2015.0,4.0,8.0,2.0,Wednesday,11.37,136,11-20 Years
25,Male,M.Sc,1.0,Mid,Startup,Tier-2,,0.0,0,1.0,54920,57.0,2024-08-04,Contributed to open-source NLP repo,2024,8,1,4,3,Sunday,2023-08-04 18:00:00,2023.0,8.0,4.0,3.0,Friday,3.05,37,3-5 Years
33,Male,M.Sc,13.0,Junior,Startup,Tier-1,6.0,2.0,1,2.0,141394,64.0,2024-07-30,,2024,7,0,30,3,Tuesday,2011-07-30 18:00:00,2011.0,7.0,30.0,3.0,Saturday,15.06,181,11-20 Years
27,Male,M.Sc,3.0,Mid,Enterprise,Tier-1,4.0,1.0,1,6.0,121060,61.0,2023-09-09,Contributed to open-source NLP repo,2023,9,1,9,3,Saturday,2020-09-08 06:00:00,2020.0,9.0,8.0,3.0,Tuesday,5.95,71,6-10 Years
30,Female,B.Sc,6.0,Lead,Startup,Tier-1,6.0,0.0,0,3.0,121773,50.0,2024-11-25,Worked on microservices deployment,2024,11,3,25,4,Monday,2018-11-25 12:00:00,2018.0,11.0,25.0,4.0,Sunday,7.74,93,6-10 Years
33,Other,B.Sc,8.0,Junior,Enterprise,Tier-3,6.0,0.0,1,1.0,91938,52.0,2023-04-22,Contributed to open-source NLP repo,2023,4,0,22,2,Saturday,2015-04-22 00:00:00,2015.0,4.0,22.0,2.0,Wednesday,11.34,136,11-20 Years
30,Male,B.Sc,10.0,Lead,Startup,Tier-1,6.0,0.0,1,7.0,145458,76.0,2023-10-18,Built ML pipeline for preprocessing,2023,10,3,18,4,Wednesday,2013-10-17 12:00:00,2013.0,10.0,17.0,4.0,Thursday,12.85,154,11-20 Years
27,Female,B.Sc,7.0,Mid,Startup,Tier-2,1.0,2.0,0,1.0,86814,44.0,2023-10-07,Contributed to open-source NLP repo,2023,10,1,7,4,Saturday,2016-10-06 06:00:00,2016.0,10.0,6.0,4.0,Thursday,9.88,119,6-10 Years
29,Female,B.Sc,10.0,Junior,Enterprise,Tier-2,4.0,2.0,0,4.0,132599,69.0,2023-10-21,Built ML pipeline for preprocessing,2023,10,0,21,4,Saturday,2013-10-20 12:00:00,2013.0,10.0,20.0,4.0,Sunday,12.84,154,11-20 Years
29,Male,M.Sc,2.0,Mid,SME,Tier-2,3.0,1.0,0,4.0,59969,58.0,2024-05-29,Experience in data cleaning and ETL,2024,5,1,29,2,Wednesday,2022-05-29 12:00:00,2022.0,5.0,29.0,2.0,Sunday,4.23,51,3-5 Years
28,Male,,1.0,Mid,Enterprise,Tier-2,5.0,1.0,1,3.0,69523,,2023-06-28,No relevant project mentioned,2023,6,1,28,2,Wednesday,2022-06-27 18:00:00,2022.0,6.0,27.0,2.0,Monday,4.15,50,3-5 Years
28,Male,M.Sc,7.0,Mid,Startup,Tier-2,11.0,2.0,0,,120461,58.0,2023-07-08,No relevant project mentioned,2023,7,1,8,3,Saturday,2016-07-07 06:00:00,2016.0,7.0,7.0,3.0,Thursday,10.12,121,11-20 Years
40,Female,B.Sc,14.0,Junior,Startup,Tier-1,8.0,0.0,1,0.0,172919,51.0,2023-06-17,Built ML pipeline for preprocessing,2023,6,0,17,2,Saturday,2009-06-16 12:00:00,2009.0,6.0,16.0,2.0,Tuesday,17.18,206,11-20 Years
33,Male,B.Sc+Cert,8.0,Junior,Enterprise,Tier-2,4.0,0.0,1,7.0,108609,44.0,2023-02-23,,2023,2,0,23,1,Thursday,2015-02-23 00:00:00,2015.0,2.0,23.0,1.0,Monday,11.5,138,11-20 Years
28,Female,B.Sc,9.0,Senior,SME,Tier-1,6.0,1.0,1,,155281,65.0,2024-07-31,Contributed to open-source NLP repo,2024,7,2,31,3,Wednesday,2015-07-31 18:00:00,2015.0,7.0,31.0,3.0,Friday,11.06,133,11-20 Years
34,Male,B.Sc,9.0,Mid,SME,Remote,4.0,0.0,0,2.0,113570,67.0,2024-09-18,,2024,9,1,18,3,Wednesday,2015-09-18 18:00:00,2015.0,9.0,18.0,3.0,Friday,10.93,131,11-20 Years
28,Female,M.Sc,0.0,Mid,Startup,Tier-3,7.0,0.0,0,0.0,41993,,2023-11-12,Worked on microservices deployment,2023,11,1,12,4,Sunday,2023-11-12 00:00:00,2023.0,11.0,12.0,4.0,Sunday,2.78,33,3-5 Years
37,Male,M.Eng,15.0,Junior,SME,Tier-1,2.0,1.0,0,0.0,170949,72.0,2023-09-28,,2023,9,0,28,3,Thursday,2008-09-27 06:00:00,2008.0,9.0,27.0,3.0,Saturday,17.9,215,11-20 Years
32,Male,,4.0,Senior,Enterprise,Tier-2,2.0,,0,2.0,144338,48.0,2024-12-26,No relevant project mentioned,2024,12,2,26,4,Thursday,2020-12-26 00:00:00,2020.0,12.0,26.0,4.0,Saturday,5.66,68,6-10 Years
29,Female,B.Sc,8.0,Lead,Enterprise,Remote,4.0,1.0,1,4.0,159655,,2024-03-05,Contributed to open-source NLP repo,2024,3,3,5,1,Tuesday,2016-03-05 00:00:00,2016.0,3.0,5.0,1.0,Saturday,10.47,126,11-20 Years
33,Female,B.Sc,9.0,Junior,SME,Tier-1,10.0,1.0,1,1.0,114316,51.0,2024-09-13,Contributed to open-source NLP repo,2024,9,0,13,3,Friday,2015-09-13 18:00:00,2015.0,9.0,13.0,3.0,Sunday,10.94,131,11-20 Years
21,Female,B.Sc+Cert,0.0,Junior,SME,Tier-3,9.0,1.0,1,0.0,44348,,2023-07-02,Contributed to open-source NLP repo,2023,7,0,2,3,Sunday,2023-07-02 00:00:00,2023.0,7.0,2.0,3.0,Sunday,3.14,38,3-5 Years
23,Male,B.Sc,1.0,Senior,SME,Tier-1,5.0,1.0,0,2.0,74340,64.0,2023-09-17,Built ML pipeline for preprocessing,2023,9,2,17,3,Sunday,2022-09-16 18:00:00,2022.0,9.0,16.0,3.0,Friday,3.93,47,3-5 Years
23,Male,M.Sc,0.0,Senior,SME,Tier-2,2.0,1.0,0,3.0,60050,70.0,2023-01-24,No relevant project mentioned,2023,1,2,24,1,Tuesday,2023-01-24 00:00:00,2023.0,1.0,24.0,1.0,Tuesday,3.58,43,3-5 Years
31,Male,B.Sc,9.0,Mid,Enterprise,Remote,3.0,1.0,1,1.0,123306,62.0,2023-04-04,Experience in data cleaning and ETL,2023,4,1,4,2,Tuesday,2014-04-03 18:00:00,2014.0,4.0,3.0,2.0,Thursday,12.39,149,11-20 Years
40,Male,B.Sc,19.0,Senior,Startup,Tier-2,,1.0,1,3.0,187245,43.0,2023-09-13,,2023,9,2,13,3,Wednesday,2004-09-12 06:00:00,2004.0,9.0,12.0,3.0,Sunday,21.94,263,20+ Years
43,Male,B.Sc,19.0,Mid,Startup,Tier-2,6.0,2.0,0,0.0,169821,,2023-08-02,Worked on microservices deployment,2023,8,1,2,3,Wednesday,2004-08-01 06:00:00,2004.0,8.0,1.0,3.0,Sunday,22.06,265,20+ Years
34,Male,B.Sc,10.0,Junior,Enterprise,Remote,8.0,1.0,1,1.0,127638,60.0,2024-05-10,Contributed to open-source NLP repo,2024,5,0,10,2,Friday,2014-05-10 12:00:00,2014.0,5.0,10.0,2.0,Saturday,12.28,147,11-20 Years
33,Male,M.Sc,,Mid,Startup,Tier-3,3.0,4.0,0,2.0,140282,63.0,2023-02-09,Worked on microservices deployment,2023,2,1,9,1,Thursday,,,,,,,,,
20,Other,B.Sc+Cert,0.0,Mid,Startup,Tier-2,,0.0,0,4.0,40971,64.0,2024-04-07,Experience in data cleaning and ETL,2024,4,1,7,2,Sunday,2024-04-07 00:00:00,2024.0,4.0,7.0,2.0,Sunday,2.38,29,3-5 Years
27,Male,B.Sc,2.0,Lead,SME,Tier-2,,1.0,1,1.0,57671,83.0,2024-03-11,Built ML pipeline for preprocessing,2024,3,3,11,1,Monday,2022-03-11 12:00:00,2022.0,3.0,11.0,1.0,Friday,4.45,53,3-5 Years
25,Male,M.Eng,2.0,Junior,Enterprise,Tier-2,5.0,1.0,1,1.0,62752,62.0,2024-07-02,Experience in data cleaning and ETL,2024,7,0,2,3,Tuesday,2022-07-02 12:00:00,2022.0,7.0,2.0,3.0,Saturday,4.14,50,3-5 Years
26,Male,,0.0,Mid,SME,Tier-3,4.0,0.0,0,2.0,35353,58.0,2024-12-16,Worked on microservices deployment,2024,12,1,16,4,Monday,2024-12-16 00:00:00,2024.0,12.0,16.0,4.0,Monday,1.68,20,0-2 Years
29,Male,B.Sc,6.0,Senior,SME,Remote,6.0,4.0,1,2.0,116127,46.0,2023-07-30,Worked on microservices deployment,2023,7,2,30,3,Sunday,2017-07-29 12:00:00,2017.0,7.0,29.0,3.0,Saturday,9.07,109,6-10 Years
27,Male,B.Sc,4.0,Junior,Enterprise,Tier-3,5.0,0.0,1,2.0,58720,44.0,2023-05-03,Experience in data cleaning and ETL,2023,5,0,3,2,Wednesday,2019-05-03 00:00:00,2019.0,5.0,3.0,2.0,Friday,7.31,88,6-10 Years
20,Female,B.Sc+Cert,0.0,Mid,Enterprise,Tier-3,7.0,1.0,0,1.0,47616,57.0,2024-04-03,Experience in data cleaning and ETL,2024,4,1,3,2,Wednesday,2024-04-03 00:00:00,2024.0,4.0,3.0,2.0,Wednesday,2.39,29,3-5 Years
34,Female,M.Sc,9.0,Senior,Enterprise,Tier-1,4.0,0.0,1,3.0,174341,53.0,2023-10-13,No relevant project mentioned,2023,10,2,13,4,Friday,2014-10-12 18:00:00,2014.0,10.0,12.0,4.0,Sunday,11.86,142,11-20 Years
24,Female,M.Sc,5.0,Mid,Startup,Tier-3,5.0,0.0,0,4.0,82261,54.0,2023-10-03,,2023,10,1,3,4,Tuesday,2018-10-02 18:00:00,2018.0,10.0,2.0,4.0,Tuesday,7.89,95,6-10 Years
31,Other,M.Eng,8.0,Mid,Startup,Tier-3,6.0,1.0,0,0.0,99036,,2023-09-01,,2023,9,1,1,3,Friday,2015-09-01 00:00:00,2015.0,9.0,1.0,3.0,Tuesday,10.98,132,11-20 Years
42,Male,M.Sc,19.0,Senior,SME,Tier-3,5.0,1.0,0,1.0,218277,66.0,2023-05-23,No relevant project mentioned,2023,5,2,23,2,Tuesday,2004-05-22 06:00:00,2004.0,5.0,22.0,2.0,Saturday,22.25,267,20+ Years
24,Male,B.Sc+Cert,6.0,Junior,Startup,Tier-1,8.0,0.0,0,3.0,88243,54.0,2023-11-16,,2023,11,0,16,4,Thursday,2017-11-15 12:00:00,2017.0,11.0,15.0,4.0,Wednesday,8.77,105,6-10 Years
20,Male,M.Sc,0.0,Lead,Startup,Remote,,3.0,0,3.0,78695,,2024-01-10,Experience in data cleaning and ETL,2024,1,3,10,1,Wednesday,2024-01-10 00:00:00,2024.0,1.0,10.0,1.0,Wednesday,2.62,31,3-5 Years
28,Male,B.Sc+Cert,3.0,Mid,Startup,Tier-1,3.0,1.0,0,4.0,74504,56.0,2024-03-08,Built ML pipeline for preprocessing,2024,3,1,8,1,Friday,2021-03-08 06:00:00,2021.0,3.0,8.0,1.0,Monday,5.46,66,6-10 Years
37,Male,B.Sc,15.0,Mid,SME,Tier-1,2.0,2.0,1,3.0,319992,69.0,2024-08-01,Built ML pipeline for preprocessing,2024,8,1,1,3,Thursday,2009-08-01 06:00:00,2009.0,8.0,1.0,3.0,Saturday,17.06,205,11-20 Years
42,Male,,17.0,Mid,SME,Tier-2,5.0,0.0,0,,189683,83.0,2023-05-02,No relevant project mentioned,2023,5,1,2,2,Tuesday,2006-05-01 18:00:00,2006.0,5.0,1.0,2.0,Monday,20.31,244,20+ Years
23,Male,B.Sc,1.0,Lead,Enterprise,Tier-2,6.0,0.0,0,2.0,79783,,2023-08-23,Built ML pipeline for preprocessing,2023,8,3,23,3,Wednesday,2022-08-22 18:00:00,2022.0,8.0,22.0,3.0,Monday,4.0,48,3-5 Years
33,Male,B.Sc,14.0,Junior,Startup,Tier-1,7.0,0.0,1,0.0,144420,90.0,2024-03-04,Contributed to open-source NLP repo,2024,3,0,4,1,Monday,2010-03-04 12:00:00,2010.0,3.0,4.0,1.0,Thursday,16.47,198,11-20 Years
27,Male,M.Sc,3.0,Junior,SME,Tier-3,,2.0,0,0.0,59008,64.0,2023-05-06,Contributed to open-source NLP repo,2023,5,0,6,2,Saturday,2020-05-05 06:00:00,2020.0,5.0,5.0,2.0,Tuesday,6.3,76,6-10 Years
29,Male,B.Sc,7.0,Junior,Startup,Tier-1,,1.0,0,6.0,88805,55.0,2024-06-27,No relevant project mentioned,2024,6,0,27,2,Thursday,2017-06-27 06:00:00,2017.0,6.0,27.0,2.0,Tuesday,9.15,110,6-10 Years
